"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"14-001262","09/14/14 0020","09/14/14 0020","09/14/14 0020","Hayward Avenue and Knapp Street","Arrest","alcohol violation",-93.6517339,42.0191154
"14-001263","09/14/14 0023","09/14/14 0023","09/14/14 0023","200 block of Cessna Avenue","Arrest","public intoxication",-93.6409731,42.0160343
"14-001264","09/14/14 0211","09/14/14 0211","09/14/14 0211","Gray Avenue and Lincoln Way","Arrest","public intoxication",-93.6420308,42.0226885
"14-001264","09/14/14 0211","09/14/14 0211","09/14/14 0211","Gray Avenue and Lincoln Way","Arrest","alcohol violation",-93.6420308,42.0226885
"14-001265","09/14/14 0237","09/14/14 0237","09/14/14 0237","Martin Hall","Arrest","public intoxication",-93.6529424,42.0238665
"14-001268","09/15/14 1033",NA,"09/15/14 1033","University Village","Open","theft",-93.6441672,42.0427435
"14-001274","09/16/14 2144",NA,"09/16/14 2144","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"14-001275","09/16/14 2258",NA,"09/16/14 2258","Lot 60","Open","vandalism",-93.6530339,42.0209006
"14-001277","09/17/14 1008",NA,"09/17/14 1008","Parks Library","Open","theft",-93.6488141,42.0281254
"14-001278","09/17/14 1046",NA,"09/17/14 1046","Helser Hall","Open","theft",-93.6518379,42.02424
"14-001278","09/17/14 1046",NA,"09/17/14 1046","Helser Hall","Open","vandalism",-93.6518379,42.02424
"14-001279","09/17/14 1311",NA,"09/19/14 1439","Curtiss Hall","Unfounded","theft",-93.6448628,42.0261821
"14-001281","09/17/14 1839",NA,"09/17/14 1839","Oak-Elm Hall","Open","theft",-93.6403311,42.0251392
"14-001282","09/17/14 2019",NA,"09/17/14 2019","Armory Building","Open","theft",-93.6509474,42.029626
"14-001285","09/18/14 1230",NA,NA,"Lied Recreation Center","Unfounded","theft",-93.6372142,42.0267276
"14-001286","09/18/14 1451",NA,"09/18/14 1451","Lot 59A","Open","vandalism",-93.6535564,42.0234382
"14-001289","09/18/14 1741",NA,"09/18/14 1741","Armory Building","Open","theft",-93.6509474,42.029626
"14-001292","09/19/14 0140","09/19/14 0140","09/19/14 0140","Chamberlain Street and Knapp Avenue","Arrest","alcohol violation",NA,NA
"14-001293","09/19/14 0132","09/19/14 0132","09/19/14 0132","Lincoln Way and South Dakota Avenue","Arrest","public intoxication",-93.6787027,42.0229015
"14-001294","09/19/14 0310","09/19/14 0310","09/19/14 0310","Lincoln Way and Union Drive","Arrest","public intoxication",-93.64278,42.0226914
"14-001295","09/19/14 0818",NA,"09/19/14 0818","Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"14-001296","09/19/14 1026",NA,"09/19/14 1026","Central Campus","Open","theft",-93.6464654,42.0266187
"14-001297","09/19/14 1815",NA,"09/19/14 1815","Coover Hall","Open","theft",-93.6508836,42.0283592
"14-001300","09/19/14 2303","09/19/14 2303","09/19/14 2303","Maple Hall","Arrest","drug violation",-93.6387491,42.023654
"14-001301","09/19/14 2316","09/19/14 2316","09/19/14 2316","Linden Hall","Arrest","public intoxication",-93.6403252,42.0231404
"14-001302","09/20/14 0017","09/20/14 0017","09/20/14 0017","Lake LaVerne","Arrest","public intoxication",-93.6479874,42.0237049
"14-001303","09/20/14 1407",NA,"09/20/14 1407","Mortensen Road and University Boulevard","Open","vandalism",-93.6392188,42.0083024
"14-001304","09/20/14 2252","09/20/14 2252","09/20/14 2252","Hyland Avenue and Pammel Drive","Arrest","operating while intoxicated",-93.6556552,42.0296034
"14-001304","09/20/14 2252","09/20/14 2252","09/20/14 2252","Hyland Avenue and Pammel Drive","Arrest","drug violation",-93.6556552,42.0296034
"14-001304","09/20/14 2252","09/20/14 2252","09/20/14 2252","Hyland Avenue and Pammel Drive","Arrest","alcohol violation",-93.6556552,42.0296034
"14-001307","09/21/14 0000","09/21/14 0000","09/21/14 0000","Lot 1","Arrest","public intoxication",-93.6540123,42.0236158
"14-001308","09/21/14 0111","09/21/14 0111","09/21/14 0111","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"14-001310","09/21/14 1324",NA,"09/21/14 1324","Lot 1","Open","vandalism",-93.6540123,42.0236158
"14-001312","09/21/14 1955",NA,"09/21/14 1955","Lot 112H","Open","vandalism",-93.6400729,42.0347726
"14-001314","09/22/14 0703",NA,"09/22/14 0703","Schilletter Village","Open","theft",-93.6419526,42.0440492
"14-001315","09/22/14 1559",NA,"09/22/14 1559","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-001320","09/23/14 1646",NA,"09/23/14 1646","Lot S6","Open","sexual assault",-93.6333696,42.0132547
"14-001322","09/23/14 2251","09/23/14 2251","09/23/14 2251","Hyland Avenue and Lincoln Way","Arrest","public intoxication",-93.6555907,42.0227264
"14-001324","09/24/14 1129","09/24/14 1129","09/24/14 1129","Eaton Hall","Arrest","drug violation",-93.6528168,42.0245839
"14-001328","09/24/14 1648",NA,"09/24/14 1648","Armory Building","Open","harassment",-93.6509474,42.029626
"14-001332","09/25/14 1813",NA,"09/25/14 1813","Lot 112B","Open","vandalism",-93.6435978,42.0324968
"14-001333","09/25/14 2348","09/25/14 2348","09/25/14 2348","500 block of Stanton Avenue","Arrest","alcohol violation",-93.6484827,42.0179205
"14-001334","09/26/14 0042","09/26/14 0042","09/26/14 0042","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"14-001335","09/26/14 0104","09/26/14 0104","09/26/14 0104","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"14-001337","09/26/14 0208","09/26/14 0208","09/26/14 0208","Lot 22","Arrest","operating while intoxicated",-93.650891,42.0301813
"14-001340","09/26/14 0932","09/26/14 0932","09/26/14 0932","310 10th Street","Arrest","drug violation",-93.6145579,42.0310767
"14-001341","09/26/14 1232",NA,"09/26/14 1232","Linden Hall","Open","harassment",-93.6403252,42.0231404
"14-001343","09/26/14 1601",NA,"09/26/14 1601","Wallace Hall","Open","theft",-93.6499279,42.0142261
"14-001344","09/26/14 2147","09/19/14 2147","09/19/14 2147","Lincoln Way and Marshall Avenue","Arrest","driving violation",-93.6689375,42.0229021
"14-001346","09/27/14 0009","09/27/14 0009","09/27/14 0009","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"14-001346","09/27/14 0009","09/27/14 0009","09/27/14 0009","Lincoln Way and Welch Avenue","Arrest","alcohol violation",-93.6501393,42.0227328
"14-001346","09/27/14 0009","09/27/14 0009","09/27/14 0009","Lincoln Way and Welch Avenue","Arrest","interference",-93.6501393,42.0227328
"14-001347","09/27/14 0057","09/27/14 0057","09/27/14 0057","Storm Street and Welch Avenue","Arrest","alcohol violation",-93.6500563,42.0161339
"14-001348","09/27/14 0111","09/27/14 0111","09/27/14 0111","2600 block of Union Drive","Arrest","public intoxication",-93.6529167,42.0253626
"14-001349","09/27/14 0142","09/27/14 0142","09/27/14 0142","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"14-001350","09/27/14 0156","09/27/14 0156","09/27/14 0156","Mortensen Road and South Dakota Avenue","Arrest","operating while intoxicated",-93.6786567,42.0120839
"14-001351","09/27/14 0454","09/27/14 0454","09/27/14 0454","South 4th Street and South Maple Avenue","Arrest","driving violation",-93.6251667,42.0192117
"14-001351","09/27/14 0454","09/27/14 0454","09/27/14 0454","South 4th Street and South Maple Avenue","Arrest","alcohol violation",-93.6251667,42.0192117
"14-001352","09/27/14 1350","09/27/14 1350","09/27/14 1350","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001353","09/27/14 1353","09/27/14 1353","09/27/14 1353","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001354","09/27/14 1450","09/27/14 1450","09/27/14 1450","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001355","09/27/14 1519","09/27/14 1519","09/27/14 1519","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001356","09/27/14 1610","09/27/14 1610","09/27/14 1610","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001358","09/27/14 1624","09/27/14 1624","09/27/14 1624","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001359","09/27/14 1644","09/27/14 1644","09/27/14 1644","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"14-001360","09/27/14 1644","09/27/14 1644","09/27/14 1644","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001361","09/27/14 1700","09/27/14 1700","09/27/14 1700","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001362","09/27/14 1705","09/27/14 1705","09/27/14 1705","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001363","09/27/14 1717","09/27/14 1717","09/27/14 1717","Lot S5","Arrest","alcohol violation",-93.633969,42.0126321
"14-001364","09/27/14 1715","09/27/14 1715","09/27/14 1715","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001365","09/27/14 1739","09/27/14 1739","09/27/14 1739","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001366","09/27/14 1746","09/27/14 1746","09/27/14 1746","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001367","09/27/14 1750","09/27/14 1750","09/27/14 1750","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001368","09/27/14 1749","09/27/14 1749","09/27/14 1749","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001369","09/27/14 1800","09/27/14 1800","09/27/14 1800","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001371","09/27/14 1813","09/27/14 1813","09/27/14 1813","Lot S5","Arrest","alcohol violation",-93.633969,42.0126321
"14-001372","09/27/14 1815","09/27/14 1815","09/27/14 1815","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001373","09/27/14 1825","09/27/14 1825","09/27/14 1825","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001374","09/27/14 1845","09/27/14 1845","09/27/14 1845","Lot S8","Arrest","alcohol violation",-93.6334165,42.0148466
"14-001375","09/27/14 1851",NA,"09/27/14 1851","Lot 110","Open","vandalism",-93.6393133,42.03113
"14-001376","09/27/14 1855","09/27/14 1855","09/27/14 1855","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001377","09/27/14 1900","09/27/14 1900","09/27/14 1900","Lot S8","Arrest","alcohol violation",-93.6334165,42.0148466
"14-001378","09/27/14 1902","09/27/14 1902","09/27/14 1902","Lot S8","Arrest","alcohol violation",-93.6334165,42.0148466
"14-001379","09/27/14 1910","09/27/14 1910","09/27/14 1910","Lot S8","Arrest","alcohol violation",-93.6334165,42.0148466
"14-001380","09/27/14 1925","09/27/14 1925","09/27/14 1925","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001381","09/27/14 1839","09/27/14 1939","09/27/14 1939","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001382","09/27/14 1902","09/27/14 1902","09/27/14 1902","Lot G5","Arrest","public intoxication",-93.6286452,42.0096516
"14-001383","09/27/14 1935","09/27/14 1935","09/27/14 1935","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001385","09/27/14 2009","09/27/14 2009","09/27/14 2009","Jack Trice Stadium","Arrest","alcohol violation",-93.635664,42.016144
"14-001386","09/27/14 2121","09/27/14 2121","09/27/14 2121","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001387","09/27/14 2216","09/27/14 2216","09/27/14 2216","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"14-001387","09/27/14 2216","09/27/14 2216","09/27/14 2216","Lot G2","Arrest","interference",-93.6363807,42.010106
"14-001388","09/28/14 0020","09/28/14 0020","09/28/14 0020","Arbor Street and South Sheldon Avenue","Arrest","alcohol violation",-93.6542412,42.0209168
"14-001389","09/28/14 0059","09/28/14 0059","09/28/14 0059","Lincoln Way and State Avenue","Arrest","public intoxication",-93.6591203,42.0227266
"14-001390","09/28/14 0048",NA,NA,"Lot G3","Recovered","theft",-93.6227301,42.0493019
"14-001391","09/28/14 0059","09/28/14 0059","09/28/14 0059","State Gymnasium","Arrest","public intoxication",-93.6538021,42.0246748
"14-001392","09/28/14 0147","09/28/14 0147","09/28/14 0147","Mayfield Drive and Seagrave Boulevard","Arrest","driving violation",-93.6715029,42.0112358
"14-001394","09/28/14 0202","09/28/14 0202","09/28/14 0202","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"14-001395","09/28/14 0223","09/28/14 0223","09/28/14 0223","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"14-001396","09/28/14 0252","09/28/14 0252","09/28/14 0252","Linden Hall","Arrest","public intoxication",-93.6403252,42.0231404
"14-001398","09/28/14 1159",NA,"09/28/14 1159","Lot S4","Open","theft",-93.6348588,42.0120423
"14-001399","09/28/14 1911",NA,"09/28/14 1911","Helser Hall","Open","theft",-93.6518379,42.02424
"14-001400","09/28/14 2105",NA,"09/28/14 2105","Lot 83","Open","theft",-93.6411713,42.0330701
"14-001401","09/28/14 2351","09/28/14 2351","09/28/14 2351","3914 Maricopa Drive","Open","disorderly conduct",-93.6698627,42.0084232
"14-001403","09/29/14 1956","09/29/14 1956","09/29/14 1956","Hach Hall","Open","public intoxication",-93.6496834,42.0301324
"14-001407","09/30/14 1524",NA,"09/30/14 1524","Ames Intermodal Facility","Open","theft",-93.6523433,42.0210166
"14-001409","10/01/14 0113","10/01/14 0113","10/01/14 0113","Schilletter Village","Closed","domestic dispute",-93.6419526,42.0440492
"14-001410","10/01/14 0819",NA,"10/01/14 0819","Armory Building","Open","theft",-93.6509474,42.029626
"14-001413","10/01/14 1916",NA,"10/01/14 1916","Wilson Hall","Open","theft",-93.651021,42.0139143
"14-001415","10/02/14 0036","10/02/14 0036","10/02/14 0036","Hyland Avenue and Lincoln Way","Arrest","public intoxication",-93.6555907,42.0227264
"14-001416","10/02/14 0313","10/02/14 0313","10/02/14 0313","Eaton Hall","Arrest","public intoxication",-93.6528168,42.0245839
"14-001420","10/03/14 0023","10/03/14 0023","10/03/14 0023","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"14-001420","10/03/14 0023","10/03/14 0023","10/03/14 0023","Knapp Street and Welch Avenue","Arrest","drug violation",-93.6500882,42.0191138
"14-001422","10/03/14 0142","10/03/14 0142","10/03/14 0142","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"14-001424","10/03/14 0239","10/03/14 0239","10/03/14 0239","Mayfield Drive and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6715029,42.0112358
"14-001428","10/03/14 2207","10/03/14 2207","10/03/14 2207","Gray Avenue and Sunset Drive","Arrest","alcohol violation",-93.6411862,42.0212956
"14-001429","10/04/14 0023","10/04/14 0023","10/04/14 0023","Knapp Street and Stanton Avenue","Arrest","alcohol violation",-93.6485073,42.0191298
"14-001430","10/04/14 0047","10/04/14 0047","10/04/14 0047","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"14-001431","10/04/14 0127","10/04/14 0127","10/04/14 0127","100 block Welch Avenue","Arrest","drug violation",-93.6501392,42.02272
"14-001432","10/04/14 0209","10/04/14 0209","10/04/14 0209","1312 Walton Drive","Arrest","public intoxication",-93.669467,42.01071
"14-001433","10/04/14 0256","10/04/14 0256","10/04/14 0256","Larch Hall","Arrest","drug violation",-93.6382868,42.0232779
"14-001433","10/04/14 0256","10/04/14 0256","10/04/14 0256","Larch Hall","Arrest","alcohol violation",-93.6382868,42.0232779
"14-001434","10/04/14 1336",NA,"10/04/14 1336","Martin Hall","Arrest","theft",-93.6529424,42.0238665
"14-001435","10/04/14 1642",NA,"10/04/14 1642","Oak Hall","Open","theft",-93.6399695,42.0251247
"14-001437","10/05/14 0047","10/05/14 0047","10/05/14 0047","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"14-001438","10/05/14 0141","10/05/14 0141","10/05/14 0141","Knapp Street and Sheldon Avenue","Arrest","public intoxication",-93.6541251,42.0191402
"14-001439","10/05/14 2008",NA,"10/05/14 2008","Lyon Hall","Open","theft",-93.6424864,42.0245055
"14-001442","10/06/14 1717",NA,"10/06/14 1717","Parks Library","Open","harassment",-93.6488141,42.0281254
"14-001443","10/06/14 1735","10/06/14 1735","10/06/14 1735","State Avenue","Open","assault",NA,NA
"14-001444","10/06/14 1801",NA,"10/16/14 0943","Wilson Hall","Arrest","theft",-93.651021,42.0139143
"14-001447","10/07/14 1723",NA,"10/07/14 1723","Schilletter Village","Open","harassment",-93.6419526,42.0440492
"14-001448","10/08/14 1058",NA,"10/08/14 1058","Hamilton Hall","Open","theft",-93.6420985,42.0275353
"14-001449","10/08/14 1118",NA,"10/08/14 1118","East Campus Parking Deck","Open","vandalism",-93.6523433,42.0210166
"14-001450","10/08/14 1420",NA,"10/08/14 1420","6th Street","Open","vandalism",NA,NA
"14-001452","10/08/14 1912","10/08/14 1912","10/08/14 1912","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"14-001453","10/09/14 1228",NA,"10/09/14 1228","Bio-Renewables Laboratory","Open","theft",NA,NA
"14-001454","10/09/14 1232",NA,"10/09/14 1232","Catt Hall","Open","harassment",-93.6456974,42.0278902
"14-001455","10/09/14 1313",NA,"10/16/14 2124","Lot 112N","Arrest","vandalism",-93.637297,42.0327745
"14-001459","10/10/14 0043","10/10/14 0043","10/10/14 0043","Lot 112N","Arrest","drug violation",-93.637297,42.0327745
"14-001459","10/10/14 0043","10/10/14 0043","10/10/14 0043","Lot 112N","Arrest","alcohol violation",-93.637297,42.0327745
"14-001460","10/10/14 0240","10/10/14 0240","10/10/14 0240","Hub","Arrest","public intoxication",-93.6484556,42.0272385
"14-001461","10/10/14 0244","10/10/14 0244","10/10/14 0244","University Village","Closed","disorderly conduct",-93.6441672,42.0427435
"14-001463","10/10/14 2140","10/10/14 2140","10/10/14 2140","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"14-001463","10/10/14 2140","10/10/14 2140","10/10/14 2140","Maple Hall","Arrest","license violation",-93.6387491,42.023654
"14-001464","10/10/14 2253","10/10/14 2253","10/10/14 2253","SW Athletic Complex","Arrest","alcohol violation",NA,NA
"14-001465","10/11/14 0000","10/11/14 0000","10/11/14 0000","2700 block of 13th Street","Arrest","public intoxication",-93.653734,42.034597
"14-001466","10/11/14 0042","10/11/14 0042","10/11/14 0042","Lake LaVerne","Arrest","alcohol violation",-93.6479874,42.0237049
"14-001467","10/11/14 0120","10/11/14 0120","10/11/14 0120","South 4th Street and University Boulevard","Arrest","operating while intoxicated",-93.63108,42.016262
"14-001470","10/11/14 0958","10/11/14 0958","10/11/14 0958","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001471","10/11/14 1046","10/11/14 1046","10/11/14 1046","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001472","10/11/14 1217","10/11/14 1217","10/11/14 1217","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001472","10/11/14 1217","10/11/14 1217","10/11/14 1217","Lot G3","Arrest","license violation",-93.6227301,42.0493019
"14-001473","10/11/14 1247","10/11/14 1247","10/11/14 1247","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001474","10/11/14 1302","10/11/14 1302","10/11/14 1302","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001475","10/11/14 1318","10/11/14 1318","10/11/14 1318","Lot G7","Arrest","alcohol violation",-93.6420154,42.0237318
"14-001476","10/11/14 1318","10/11/14 1318","10/11/14 1318","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"14-001476","10/11/14 1318","10/11/14 1318","10/11/14 1318","Lot G3","Arrest","interference",-93.6227301,42.0493019
"14-001476","10/11/14 1318","10/11/14 1318","10/11/14 1318","Lot G3","Arrest","license violation",-93.6227301,42.0493019
"14-001476","10/11/14 1318","10/11/14 1318","10/11/14 1318","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001477","10/11/14 1407","10/11/14 1407","10/11/14 1407","500 block of South Riverside Drive","Arrest","alcohol violation",-93.6295954,42.0205305
"14-001478","10/11/14 1424","10/11/14 1424","10/11/14 1424","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001479","10/11/14 1441","10/11/14 1441","10/11/14 1441","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001480","10/11/14 1449","10/11/14 1449","10/11/14 1449","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001481","10/11/14 1444","10/11/14 1444","10/11/14 1444","Lot B4","Arrest","public intoxication",-93.6366017,42.0186242
"14-001483","10/11/14 1501","10/11/14 1501","10/11/14 1501","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001484","10/11/14 1518","10/11/14 1518","10/11/14 1518","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"14-001485","10/11/14 1522","10/11/14 1522","10/11/14 1522","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"14-001486","10/11/14 1614","10/11/14 1614","10/11/14 1614","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"14-001487","10/11/14 1645","10/11/14 1645","10/11/14 1645","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"14-001488","10/11/14 1653","10/11/14 1653","10/11/14 1653","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001489","10/11/14 1653","10/11/14 1653","10/11/14 1653","Lot S3","Arrest","public intoxication",-93.6348588,42.0120423
"14-001490","10/11/14 1742","10/11/14 1742","10/11/14 1742","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001491","10/11/14 1815","10/11/14 1815","10/11/14 1815","Lot G4","Arrest","public intoxication",-93.6286452,42.0096516
"14-001493","10/11/14 2341","10/11/14 2341","10/11/14 2341","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"14-001494","10/11/14 2338","10/11/14 2338","10/11/14 2338","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"14-001495","10/12/14 0109","10/12/14 0109","10/12/14 0109","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"14-001496","10/12/14 0238","10/12/14 0238","10/12/14 0238","Central Campus","Arrest","public intoxication",-93.6464654,42.0266187
"14-001496","10/12/14 0238","10/12/14 0238","10/12/14 0238","Central Campus","Arrest","harassment",-93.6464654,42.0266187
"14-001497","10/12/14 0250","10/12/14 0250","10/12/14 0250","State Gymnasium","Arrest","alcohol violation",-93.6538021,42.0246748
"14-001498","10/12/14 0319","10/12/14 0319","10/12/14 0319","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"14-001498","10/12/14 0319","10/12/14 0319","10/12/14 0319","Friley Hall","Arrest","alcohol violation",-93.65045,42.0239234
"14-001500","10/12/14 1320","10/12/14 1320","10/12/14 1320","Armory Building","Arrest","animal cruelty",-93.6509474,42.029626
"14-001501","10/12/14 1445",NA,"10/12/14 1445","Campustown","Open","assault",NA,NA
"14-001507","10/13/14 1759",NA,"10/13/14 1759","State Gymnasium","Open","theft",-93.6538021,42.0246748
"14-001508","10/13/14 2100",NA,"10/13/14 2100","State Gymnasium","Recovered","theft",-93.6538021,42.0246748
"14-001510","10/14/14 0108","10/14/14 0108","10/14/14 0108","Lot 83","Arrest","drug violation",-93.6411713,42.0330701
"14-001511","10/14/14 1223","10/14/14 1223","10/29/14 1113","Lot 112N","Arrest","robbery",-93.637297,42.0327745
"14-001512","10/15/14 0745","10/15/14 0745","10/15/14 0745","700 block of Sandcastle Drive","Open","court order violation",NA,NA
"14-001513","10/15/14 0919",NA,"10/15/14 0919","Helser Hall","Open","theft",-93.6518379,42.02424
"14-001515","10/15/14 2143",NA,"10/15/14 2143","Lot 59A","Open","vandalism",-93.6535564,42.0234382
"14-001522","10/17/14 0045","10/17/14 0045","10/17/14 0045","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"14-001523","10/17/14 0123","10/17/14 0123","10/17/14 0123","2800 block of Hampton Street","Arrest","public intoxication",-93.6467365,42.0460366
"14-001524","10/17/14 0706",NA,"10/17/14 0706","Friley Hall","Open","theft",-93.65045,42.0239234
"14-001527","10/17/14 1618",NA,"10/17/14 1618","Hub","Open","theft",-93.6484556,42.0272385
"14-001528","10/17/14 1917","10/17/14 1917","10/17/14 1917","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"14-001528","10/17/14 1917","10/17/14 1917","10/17/14 1917","Helser Hall","Arrest","alcohol violation",-93.6518379,42.02424
"14-001529","10/17/14 2255",NA,"10/17/14 2255","Lot 63","Open","vandalism",-93.6367573,42.0239698
"14-001530","10/18/14 1524",NA,"10/18/14 1524","Hamilton Hall","Open","vandalism",-93.6420985,42.0275353
"14-001531","10/18/14 1713",NA,"10/18/14 1713","Armory Building","Open","theft",-93.6509474,42.029626
"14-001532","10/18/14 1652",NA,"10/18/14 1652","Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"14-001536","10/19/14 0332","10/19/14 0332","10/19/14 0332","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"14-001537","10/19/14 1309",NA,"10/23/14 1657","Memorial Union","Arrest","theft",-93.6459454,42.0236502
"14-001538","10/19/14 1943","10/19/14 1943","10/19/14 1943","Schilletter Village","Arrest","assault",-93.6419526,42.0440492
"14-001539","10/20/14 1100",NA,"10/20/14 1100","Parks Library","Open","theft",-93.6488141,42.0281254
"14-001542","10/20/14 1433",NA,"10/20/14 1433","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-001543","10/20/14 1218",NA,"10/20/14 1218","Lot 112A","Open","vandalism",-93.6431428,42.0349871
"14-001544","10/20/14 1805","10/20/14 1805","10/28/14 2104","Carrie Lane Court","Arrest","drug violation",-93.6418517,42.0244726
"14-001546","10/21/14 0017",NA,"10/21/14 0132","State Gymnasium","Arrest","theft",-93.6538021,42.0246748
"14-001547","10/21/14 0108","10/21/14 0108","10/21/14 0108","Hawthorn Court Drive and Stange Road","Arrest","operating while intoxicated",-93.64473,42.0338708
"14-001547","10/21/14 0108","10/21/14 0108","10/21/14 0108","Hawthorn Court Drive and Stange Road","Arrest","drug violation",-93.64473,42.0338708
"14-001547","10/21/14 0108","10/21/14 0108","10/21/14 0108","Hawthorn Court Drive and Stange Road","Arrest","alcohol violation",-93.64473,42.0338708
"14-001549","10/21/14 1246",NA,"10/21/14 1246","Helser Hall","Open","harassment",-93.6518379,42.02424
"14-001550","10/22/14 0053","10/22/14 0053","10/22/14 0053","Lot 112A","Arrest","operating while intoxicated",-93.6431428,42.0349871
"14-001555","10/22/14 1452",NA,"10/30/14 1203","Memorial Union","Arrest","theft",-93.6459454,42.0236502
"14-001560","10/23/14 1846",NA,"10/23/14 1846","State Gymnasium","Open","theft",-93.6538021,42.0246748
"14-001563","10/24/14 0311","10/24/14 0311","10/24/14 0311","Ash Avenue and Knapp Street","Arrest","public intoxication",-93.6443655,42.019142
"14-001564","10/24/14 0446","10/24/14 0446","10/24/14 0446","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"14-001566","10/24/14 1200",NA,"10/24/14 1200","Lot A3","Open","theft",-93.6377976,42.0177136
"14-001567","10/24/14 1224",NA,"10/24/14 1224","Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"14-001568","10/24/14 1645",NA,"10/27/14 2203","Sheldon Avenue","Arrest","driving violation",NA,NA
"14-001569","10/24/14 2338","10/24/14 2338","10/24/14 2338","Schilletter Village","Arrest","trespass",-93.6419526,42.0440492
