"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"15-001233","10/01/15 0849",NA,"10/01/15 0849","4100 block of Maricopa Drive","Open","vandalism",-93.6721876,42.0082125
"15-001235","10/01/15 1433",NA,"10/01/15 1433","Maple Hall","Open","theft",-93.6387491,42.023654
"15-001236","10/01/15 1548",NA,"10/01/15 1548","Willow Hall","Open","harassment",-93.6377325,42.0239136
"15-001238","10/01/15 2231","10/01/15 2231","10/01/15 2231","Lot 59D","Arrest","alcohol violation",-93.6510118,42.0235902
"15-001238","10/01/15 2231","10/01/15 2231","10/01/15 2231","Lot 59D","Arrest","drug violation",-93.6510118,42.0235902
"15-001239","10/01/15 2328","10/01/15 2328","10/01/15 2328","Lot 1","Arrest","alcohol violation",-93.6540123,42.0236158
"15-001240","10/02/15 0020","10/02/15 0020","10/02/15 0020","Storm Street and Welch Avenue","Arrest","driving violation",-93.6500563,42.0161339
"15-001243","10/02/15 0118",NA,"10/02/15 0118","University VIllage","Open","harassment",-93.6441672,42.0427435
"15-001245","10/02/15 1049",NA,"10/02/15 1049","MacKay Hall","Open","theft",-93.6465403,42.0285999
"15-001247","10/02/15 2125",NA,"10/02/15 2125","Lot 61H","Open","theft",-93.6502557,42.0136774
"15-001249","10/03/15 0101","10/03/15 0101","10/03/15 0101","2600 block of Lincoln Way","Arrest","assault",-93.6517229,42.0227346
"15-001249","10/03/15 0101","10/03/15 0101","10/03/15 0101","2600 block of Lincoln Way","Arrest","public intoxication",-93.6517229,42.0227346
"15-001250","10/03/15 0210","10/03/15 0210","10/03/15 0210","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"15-001251","10/03/15 0735","10/03/15 0735","10/03/15 0735","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"15-001252","10/03/15 0814","10/03/15 0814","10/03/15 0814","Lot S7","Arrest","alcohol violation",-93.6331516,42.0140523
"15-001253","10/03/15 0831","10/03/15 0831","10/03/15 0831","Lot S6","Arrest","alcohol violation",-93.6333696,42.0132547
"15-001254","10/03/15 0831","10/03/15 0831","10/03/15 0831","1000 block of Univerity Boulevard","Arrest","driving violation",-93.6428582,42.030507
"15-001256","10/03/15 0904","10/03/15 0904","10/03/15 0904","Lot S7","Arrest","public intoxication",-93.6331516,42.0140523
"15-001256","10/03/15 0904","10/03/15 0904","10/03/15 0904","Lot S7","Arrest","interference",-93.6331516,42.0140523
"15-001257","10/03/15 0926","10/03/15 0926","10/03/15 0926","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001258","10/03/15 1047","10/03/15 1047","10/03/15 1047","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001259","10/03/15 1100","10/03/15 1100","10/03/15 1100","Lot S5","Arrest","alcohol violation",-93.633969,42.0126321
"15-001260","10/03/15 1102","10/03/15 1102","10/03/15 1102","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001261","10/03/15 1121","10/03/15 1121","10/03/15 1121","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001262","10/03/15 1130","10/03/15 1130","10/03/15 1130","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001263","10/03/15 1137","10/03/15 1137","10/03/15 1137","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"15-001264","10/03/15 1152","10/03/15 1152","10/03/15 1152","Beach Avenue and McCarthy Road","Arrest","public intoxication",NA,NA
"15-001265","10/03/15 1206","10/03/15 1206","10/03/15 1206","Lot G4","Arrest","alcohol violation",-93.6286452,42.0096516
"15-001266","10/03/15 1208","10/03/15 1208","10/03/15 1208","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001267","10/03/15 1221","10/03/15 1221","10/03/15 1221","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"15-001268","10/03/15 1232","10/03/15 1232","10/03/15 1232","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"15-001269","10/03/15 1237","10/03/15 1237","10/03/15 1237","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"15-001270","10/03/15 1324",NA,"10/03/15 1324","140 Lynn Avenue","Open","trespass",-93.6458095,42.0212625
"15-001271","10/03/15 1336",NA,"10/03/15 1336","Lot C6","Arrest","animal cruelty",-93.6347647,42.0167821
"15-001272","10/03/15 1405","10/03/15 1405","10/03/15 1405","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001273","10/04/15 0020","10/04/15 0020","10/04/15 0020","Knapp Street and Welch Avenue","Arrest","alcohol violation",-93.6500882,42.0191138
"15-001274","10/04/15 0131","10/04/15 0131","10/04/15 0131","Beyer Court","Arrest","operating while intoxicated",-93.6509993,42.0242218
"15-001275","10/04/15 0144","10/04/15 0144","10/04/15 0144","Buchanan Hall","Arrest","trespass",-93.642449,42.022653
"15-001277","10/04/15 0248",NA,"10/04/15 0248","119 Stanton Avenue","Open","assault",-93.6489377,42.0219747
"15-001278","10/04/15 1619",NA,"10/04/15 1619","Lot 59D","Open","theft",-93.6510118,42.0235902
"15-001280","10/04/15 2058","10/04/15 2058","10/04/15 2058","Hilton Coliseum","Arrest","public intoxication",-93.635074,42.022693
"15-001279","10/04/15 2107","10/04/15 2107","10/04/15 2107","Hilton Coliseum","Arrest","disorderly conduct",-93.635074,42.022693
"15-001281","10/04/15 2218",NA,"10/04/15 2218","Lot C3","Open","vandalism",-93.6347895,42.0192833
"15-001282","10/05/15 1105",NA,"10/05/15 1105","Black Engineering Building","Open","vandalism",-93.6513617,42.0260459
"15-001285","10/05/15 1425","08/31/15 0000","10/05/15 1425","Armory Building","Open","sexual assault",-93.6509474,42.029626
"15-001287","10/05/15 1934","10/05/15 1934","10/05/15 1934","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"15-001288","10/05/15 1952",NA,"10/05/15 1952","Larch Hall","Open","theft",-93.6382868,42.0232779
"15-001289","10/05/15 2038",NA,"10/05/15 2038","Larch Hall","Open","theft",-93.6382868,42.0232779
"15-001290","10/06/15 0432","10/06/15 0432","10/06/15 0432","200 block of 13th Street","Arrest","public intoxication",-93.6123046,42.0345319
"15-001293","10/06/15 1730",NA,"10/06/15 1730","Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"15-001295","10/06/15 2012",NA,"10/06/15 2012","1200 block of Walton Drive","Open","harassment",-93.6713661,42.0112363
"15-001296","10/06/15 2050","10/06/15 2050","10/06/15 2050","Hayward Avenue and Mortensen Road","Arrest","public intoxication",-93.6516786,42.0118612
"15-001297","10/06/15 2116","10/06/15 2116","10/06/15 2116","Hayward Avenue and Mortensen Road","Arrest","public intoxication",-93.6516786,42.0118612
"15-001297","10/06/15 2116","10/06/15 2116","10/06/15 2116","Hayward Avenue and Mortensen Road","Arrest","vandalism",-93.6516786,42.0118612
"15-001297","10/06/15 2116","10/06/15 2116","10/06/15 2116","Hayward Avenue and Mortensen Road","Arrest","license violation",-93.6516786,42.0118612
"15-001298","10/06/15 2328",NA,"10/06/15 2328","Maple-Willow-Larch","Open","theft",-93.6382459,42.0237874
"15-001299","10/07/15 0130","10/07/15 0130","10/07/15 0130","Lettie Street and Manning Avenue","Arrest","driving violation",-93.6598559,42.021492
"15-001300","10/07/15 0206","10/07/15 0206","10/07/15 0206","Lincoln Way and Welch Road","Arrest","operating while intoxicated",-93.6501393,42.0227328
"15-001301","10/07/15 0627","10/07/15 0627","10/07/15 0627","Enrollment services Center","Arrest","public intoxication",NA,NA
"15-001305","10/07/15 1659",NA,"10/07/15 1659","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001307","10/07/15 2300","10/07/15 2300","10/07/15 2300","Dotson Drive and Mortensen Road","Arrest","drug violation",-93.6736251,42.0120505
"15-001310","10/08/15 1047",NA,"10/07/15 1047","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001313","10/08/15 1815","10/08/15 1815","10/08/15 1815","Welch Hall","Arrest","drug violation",-93.6420811,42.0236532
"15-001315","10/09/15 0128","10/09/15 0128","10/09/15 0128","Lincoln Way and North Riverside Drive","Arrest","operating while intoxicated",-93.6298275,42.0228363
"15-001316","10/09/15 0153","10/09/15 0153","10/09/15 0153","Ontario Street and Scholl Road","Arrest","driving violation",NA,NA
"15-001317","10/09/15 0236","10/09/15 0236","10/09/15 0236","South 16th Street and Mulberry Boulevard","Arrest","operating while intoxicated",NA,NA
"15-001318","10/09/15 0308","10/09/15 0308","10/09/15 0308","Parks Library","Arrest","public intoxication",-93.6488141,42.0281254
"15-001319","10/09/15 2137","10/09/15 2137","10/09/15 2137","Lincoln Way and Lynn Avenue","Arrest","alcohol violation",-93.6464086,42.0227244
"15-001320","10/09/15 2215","10/09/15 2215","10/09/15 2215","1100 block of Stange Road","Arrest","alcohol violation",-93.6447099,42.0324959
"15-001321","10/09/15 2254","10/09/15 2254","10/09/15 2254","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"15-001322","10/09/15 2324","10/09/15 2324","10/09/15 2324","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"15-001322","10/09/15 2324","10/09/15 2324","10/09/15 2324","Wilson Hall","Arrest","alcohol violation",-93.651021,42.0139143
"15-001326","10/11/15 0043","10/11/15 0043","10/11/15 0043","Lot 59A","Arrest","public intoxication",-93.6535564,42.0234382
"15-001326","10/11/15 0043","10/11/15 0043","10/11/15 0043","Lot 59A","Arrest","false information",-93.6535564,42.0234382
"15-001325","10/11/15 0047","10/11/15 0047","10/11/15 0047","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"15-001327","10/11/15 2129",NA,"10/11/15 2129","Lot 38","Open","theft",NA,NA
"15-001328","10/11/15 2302","10/11/15 2302","10/11/15 2302","2200 block of Union Drive","Arrest","driving violation",-93.6496968,42.024591
"15-001329","10/12/15 1153",NA,"10/12/15 1153","Martin Hall","Open","theft",-93.6529424,42.0238665
"15-001330","10/12/15 1616",NA,"10/12/15 1616","Friley Hall","Open","theft",-93.65045,42.0239234
"15-001332","10/12/15 1909",NA,"10/12/15 1909","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001331","10/12/15 1930",NA,"10/12/15 1930","Gilman Hall","Open","theft",-93.6486442,42.0294215
"15-001333","10/12/15 2037",NA,"10/12/15 2037","Lot 61A","Open","vandalism",-93.6483506,42.0124764
"15-001334","10/13/15 0753",NA,"10/13/15 0753","119 Stanton Avenue","Open","trespass",-93.6489377,42.0219747
"15-001335","10/13/15 0931",NA,"10/13/15 0931","Kildee Hall","Open","theft",-93.6438587,42.0295129
"15-001336","10/13/15 1451",NA,"10/13/15 1451","Armory Building","Open","assault",-93.6509474,42.029626
"15-001337","10/13/15 1839",NA,"10/13/15 1839","Frederiksen Court","Open","trespass",-93.6440878,42.0340306
"15-001340","10/14/15 1437",NA,"10/14/15 1437","Student Services Building","Open","sexual assault",-93.6501447,42.0253226
"15-001343","10/14/15 1712","10/14/15 1712","10/14/15 1712","Haber Road and University Boulevard","Arrest","trespass",-93.6387948,42.0299502
"15-001343","10/14/15 1712","10/14/15 1712","10/14/15 1712","Haber Road and University Boulevard","Arrest","interference",-93.6387948,42.0299502
"15-001343","10/14/15 1712","10/14/15 1712","10/14/15 1712","Haber Road and University Boulevard","Arrest","drug violation",-93.6387948,42.0299502
"15-001344","10/14/15 1728",NA,"10/14/15 1728","Helser Hall","Open","harassment",-93.6518379,42.02424
"15-001348","10/15/15 1322",NA,"10/15/15 1322","Agronomy Hall","Open","theft",-93.6423456,42.0283477
"15-001349","10/16/15 0157","10/16/15 0157","10/16/15 0157","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"15-001350","10/16/15 0249","10/16/15 0249","10/16/15 0249","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"15-001351","10/16/15 1540","10/16/15 1540","10/16/15 1540","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001353","10/16/15 1828",NA,"10/16/15 1828","Willow Hall","Open","theft",-93.6377325,42.0239136
"15-001354","10/16/15 2251","10/16/15 2251","10/16/15 2251","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"15-001355","10/16/15 2358","10/16/15 2358","10/16/15 2358","119 Stanton Avenue","Arrest","public intoxication",-93.6489377,42.0219747
"15-001355","10/16/15 2358","10/16/15 2358","10/16/15 2358","119 Stanton Avenue","Arrest","false information",-93.6489377,42.0219747
"15-001358","10/17/15 0110","10/17/15 0110","10/17/15 0110","140 Lynn Avenue","Open","trespass",-93.6458095,42.0212625
"15-001356","10/17/15 0137","10/17/15 0137","10/17/15 0137","200 block North Sheldon Avenue","Arrest","alcohol violation",-93.6543157,42.0261159
"15-001359","10/17/15 1530","10/17/15 1530","10/17/15 1530","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001360","10/17/15 1540","10/17/15 1540","10/17/15 1540","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"15-001361","10/17/15 1545","10/17/15 1545","10/17/15 1545","South 4th Street and South Riverside Drive","Arrest","alcohol violation",-93.6310995,42.0065637
"15-001362","10/17/15 1550","10/17/15 1550","10/17/15 1550","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001363","10/17/15 1605","10/17/15 1605","10/17/15 1605","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001364","10/17/15 1610","10/17/15 1610","10/17/15 1610","Haunted Forest Lot","Arrest","alcohol violation",NA,NA
"15-001365","10/17/15 1625","10/17/15 1625","10/17/15 1625","South 4th Street and South Riverside Drive","Arrest","alcohol violation",-93.6310995,42.0065637
"15-001366","10/17/15 1625","10/17/15 1625","10/17/15 1625","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001367","10/17/15 1645","10/17/15 1645","10/17/15 1645","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001368","10/17/15 1708","10/17/15 1708","10/17/15 1708","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001369","10/17/15 1730","10/17/15 1730","10/17/15 1730","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001373","10/17/15 1808","10/17/15 1808","10/17/15 1808","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"15-001373","10/17/15 1808","10/17/15 1808","10/17/15 1808","South 16th Street and University Boulevard","Arrest","license violation",-93.6337562,42.0114627
"15-001373","10/17/15 1808","10/17/15 1808","10/17/15 1808","South 16th Street and University Boulevard","Arrest","interference",-93.6337562,42.0114627
"15-001370","10/17/15 1811","10/17/15 1811","10/17/15 1811","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001371","10/17/15 1815","10/17/15 1815","10/17/15 1815","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"15-001371","10/17/15 1815","10/17/15 1815","10/17/15 1815","South 16th Street and University Boulevard","Arrest","interference",-93.6337562,42.0114627
"15-001374","10/17/15 2012","10/17/15 2012","10/17/15 2012","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"15-001374","10/17/15 2012","10/17/15 2012","10/17/15 2012","Jack Trice Stadium","Arrest","interference",-93.635664,42.016144
"15-001374","10/17/15 2012","10/17/15 2012","10/17/15 2012","Jack Trice Stadium","Arrest","alcohol violation",-93.635664,42.016144
"15-001375","10/17/15 2027","10/17/15 2027","10/17/15 2027","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"15-001376","10/17/15 2056",NA,"10/17/15 2056","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001377","10/17/15 2248",NA,"10/17/15 2248","Lot G6","Open","vandalism",-93.6420154,42.0237318
"15-001380","10/18/15 0059",NA,"10/18/15 0059","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001379","10/18/15 0104","10/18/15 0104","10/18/15 0104","Lagomarcino Hall","Arrest","alcohol violation",-93.6456391,42.0297367
"15-001381","10/18/15 0119","10/18/15 0119","10/18/15 0119","300 block of Lynn Avenue","Arrest","public intoxication",-93.645878,42.0202902
"15-001382","10/18/15 0159","10/18/15 0159","10/18/15 0159","22500 block of Hunt Avenue","Arrest","public intoxication",NA,NA
"15-001385","10/18/15 0224",NA,"10/18/15 0224","Memorial Union Parking Ramp","Open","vandalism",-93.6449075,42.0234906
"15-001384","10/18/15 0241","10/18/15 0241","10/18/15 0241","Beyer Court and Bissell Road","Arrest","public intoxication",NA,NA
"15-001391","10/20/15 1825",NA,"10/20/15 1825","Wilson Hall","Open","vandalism",-93.651021,42.0139143
"15-001395","10/22/15 0059","10/22/15 0059","10/22/15 0059","Gable Lane and Gray Avenue","Arrest","drug violation",-93.6420176,42.0214957
"15-001396","10/22/15 1112",NA,"10/22/15 1112","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001398","10/22/15 1528",NA,"10/22/15 1528","Music Hall","Open","theft",-93.6482276,42.0246423
"15-01399","10/22/15 1757",NA,"10/22/15 1757","Armory Building","Open","harassment",-93.6509474,42.029626
"15-001399","10/22/15 1757",NA,"10/22/15 1757","Armory Building","Open","harassment",-93.6509474,42.029626
"15-001405","10/24/15 0250",NA,"10/24/15 0250","Carver Hall","Unfounded","theft",-93.648337,42.0252611
"15-001406","10/24/15 1122",NA,"10/24/15 1122","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001407","10/24/15 1135",NA,"10/24/15 1135","Lot 59A","Open","vandalism",-93.6535564,42.0234382
"15-001408","10/24/15 1242",NA,"10/24/15 1242","Off-Campus","Open","sexual assault",NA,NA
"15-001410","10/24/15 2353","10/24/15 2353","10/24/15 2353","Storm Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500563,42.0161339
"15-001410","10/24/15 2353","10/24/15 2353","10/24/15 2353","Storm Street and Welch Avenue","Arrest","open container",-93.6500563,42.0161339
"15-001411","10/25/15 0108","10/25/15 0108","10/25/15 0108","140 Lynn Avenue","Arrest","public intoxication",-93.6458095,42.0212625
"15-001411","10/25/15 0108","10/25/15 0108","10/25/15 0108","140 Lynn Avenue","Arrest","vandalism",-93.6458095,42.0212625
"15-001411","10/25/15 0108","10/25/15 0108","10/25/15 0108","140 Lynn Avenue","Arrest","interference",-93.6458095,42.0212625
"15-001411","10/25/15 0108","10/25/15 0108","10/25/15 0108","140 Lynn Avenue","Arrest","license violation",-93.6458095,42.0212625
"15-001412","10/25/15 0214","10/25/15 0214","10/25/15 0214","3100 block of Lincoln Way","Arrest","operating while intoxicated",-93.6591621,42.0225283
"15-001412","10/25/15 0214","10/25/15 0214","10/25/15 0214","3100 block of Lincoln Way","Arrest","drug violation",-93.6591621,42.0225283
"15-001413","10/25/15 1814",NA,"10/25/15 1814","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001414","10/26/15 1106",NA,"10/26/15 1106","MacKay Hall","Open","theft",-93.6465403,42.0285999
"15-001415","10/26/15 1507",NA,"10/26/15 1507","Elings Hall","Open","theft",-93.6526658,42.0274371
"15-001417","10/26/15 2125","10/26/15 2125","10/26/15 2125","Southwest Athletic Complex","Arrest","interference",-93.6571453,42.0163142
"15-001420","10/28/15 0731",NA,"10/28/15 0731","Willow Hall","Open","theft",-93.6377325,42.0239136
"15-001422","10/28/15 2048",NA,"10/28/15 2048","Coover Hall","Open","assault",-93.6508836,42.0283592
"15-001423","10/29/15 1508",NA,"10/29/15 1508","Armory Building","Open","assault",-93.6509474,42.029626
"15-001425","10/29/15 2159","10/29/15 2159","10/29/15 2159","Linden Hall","Arrest","drug violation",-93.6403252,42.0231404
"15-001427","10/30/15 0247","10/30/15 0247","10/30/15 0247","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"15-001428","10/30/15 1047","10/30/15 1047","10/30/15 1047","Osborn Drive","Open","vandalism",-93.6463504,42.0288803
"15-001429","10/30/15 1601","10/30/15 1601","10/30/15 1601","Howe Hall","Arrest","public intoxication",-93.6528316,42.0269191
"15-001431","10/31/15 0125","10/31/15 0125","10/31/15 0125","420 Beach Avenue","Arrest","public intoxication",-93.6387083,42.0181584
"15-001432","10/31/15 0151","10/31/15 0151","10/31/15 0151","University VIllage","Referral","domestic dispute",-93.6441672,42.0427435
"15-001433","10/31/15 0243","10/31/15 0243","10/31/15 0243","Wilson Hall","Arrest","public intoxication",-93.651021,42.0139143
"15-001434","10/31/15 0243","10/31/15 0243","10/31/15 0243","2200 block of Lincoln Way","Arrest","public intoxication",-93.644527,42.0226921
"15-001435","10/31/15 0636","10/31/15 0636","10/31/15 0636","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"15-001437","10/31/15 1405","10/31/15 1405","10/31/15 1405","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001438","10/31/15 1437","10/31/15 1437","10/31/15 1437","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"15-001439","10/31/15 1640","10/31/15 1640","10/31/15 1640","Lot G4","Arrest","public intoxication",-93.6286452,42.0096516
"15-001439","10/31/15 1640","10/31/15 1640","10/31/15 1640","Lot G4","Arrest","alcohol violation",-93.6286452,42.0096516
"15-001439","10/31/15 1640","10/31/15 1640","10/31/15 1640","Lot G4","Arrest","unlawful use of license",-93.6286452,42.0096516
"15-001439","10/31/15 1640","10/31/15 1640","10/31/15 1640","Lot G4","Arrest","false information",-93.6286452,42.0096516
"15-001440","10/31/15 1700","10/31/15 1700","10/31/15 1700","Lot B4","Arrest","alcohol violation",-93.6366017,42.0186242
"15-001441","10/31/15 1700","10/31/15 1700","10/31/15 1700","Lot A2","Arrest","alcohol violation",-93.6377863,42.0186104
"15-001442","10/31/15 1740","10/31/15 1740","10/31/15 1740","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001443","10/31/15 1755","10/31/15 1755","10/31/15 1755","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001443","10/31/15 1755","10/31/15 1755","10/31/15 1755","Lot G3","Arrest","false information",-93.6227301,42.0493019
"15-001444","10/31/15 1808","10/31/15 1808","10/31/15 1808","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001445","10/31/15 1820","10/31/15 1820","10/31/15 1820","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001446","10/31/15 1832","10/31/15 1832","10/31/15 1832","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"15-001448","10/31/15 1940","10/31/15 1940","10/31/15 1940","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"15-001449","10/31/15 2021","10/31/15 2021","10/31/15 2021","Roberts Hall","Arrest","public intoxication",-93.6425636,42.0239302
"15-001451","11/01/15 0008","11/01/15 0008","11/01/15 0008","Lincoln Way and Maple Avenue","Arrest","operating while intoxicated",-93.6252228,42.0228657
"15-001452","11/01/15 0039","11/01/15 0039","11/01/15 0039","140 Lynn Avenue","Arrest","operating while intoxicated",-93.6458095,42.0212625
"15-001452","11/01/15 0039","11/01/15 0039","11/01/15 0039","140 Lynn Avenue","Arrest","drug violation",-93.6458095,42.0212625
"15-001452","11/01/15 0039","11/01/15 0039","11/01/15 0039","140 Lynn Avenue","Arrest","alcohol violation",-93.6458095,42.0212625
"15-001453","11/01/15 0118","11/01/15 0118","11/01/15 0118","140 Lynn Avenue","Arrest","public intoxication",-93.6458095,42.0212625
"15-001453","11/01/15 0118","11/01/15 0118","11/01/15 0118","140 Lynn Avenue","Arrest","trespass",-93.6458095,42.0212625
"15-001453","11/01/15 0118","11/01/15 0118","11/01/15 0118","140 Lynn Avenue","Arrest","license violation",-93.6458095,42.0212625
"15-001454","11/01/15 0211","11/01/15 0211","11/01/15 0211","Dotson Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6713928,42.0228527
"15-001454","11/01/15 0211","11/01/15 0211","11/01/15 0211","Dotson Avenue and Lincoln Way","Arrest","alcohol violation",-93.6713928,42.0228527
"15-001455","11/01/15 0218","11/01/15 0218","11/01/15 0218","119 Stanton Avenue","Open","trespass",-93.6489377,42.0219747
"15-001456","11/01/15 0351","11/01/15 0351","11/01/15 0351","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"15-001457","11/01/15 0509","11/01/15 0509","11/01/15 0509","Hub","Arrest","public intoxication",-93.6484556,42.0272385
"15-001458","11/02/15 0218","11/02/15 0218","11/02/15 0218","510th Avenue and 260th Street","Arrest","fraud",-93.6780539,41.9793759
"15-001458","11/02/15 0218","11/02/15 0218","11/02/15 0218","510th Avenue and 260th Street","Arrest","driving violation",-93.6780539,41.9793759
"15-001458","11/02/15 0218","11/02/15 0218","11/02/15 0218","510th Avenue and 260th Street","Arrest","false information",-93.6780539,41.9793759
"15-001459","11/02/15 1257",NA,"11/02/15 1257","Armory Building","Open","theft",-93.6509474,42.029626
"15-001460","11/02/15 1509",NA,"11/02/15 1509","Helser Hall","Open","theft",-93.6518379,42.02424
"15-001461","11/02/15 1548","11/02/15 1548","11/02/15 1548","University VIllage","Arrest","assault",-93.6441672,42.0427435
"15-001464","11/02/15 2233",NA,"11/02/15 2233","Armory Building","Open","harassment",-93.6509474,42.029626
"15-001466","11/03/15 1106",NA,"11/03/15 1106","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001470","11/04/15 0902",NA,"11/04/15 0902","Lot 16","Open","vandalism",-93.6494314,42.0284019
"15-001473","11/04/15 1110",NA,"11/04/15 1110","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"15-001474","11/04/15 1323",NA,"11/04/15 1323","Durham Center","Open","vandalism",-93.6498289,42.0276599
"15-001476","11/05/15 0223",NA,"11/05/15 0223","State Gymnasium","Open","theft",-93.6538021,42.0246748
"15-001477","11/05/15 0909",NA,"11/05/15 0909","Martin Hall","Open","harassment",-93.6529424,42.0238665
"15-001479","11/05/15 1848",NA,"11/05/15 1848","Parks Library","Open","theft",-93.6488141,42.0281254
"15-001480","11/05/15 1923",NA,"11/05/15 1923","Lot 29","Open","vandalism",-93.6494938,42.032232
"15-001481","11/05/15 2124","11/05/15 2124","11/05/15 2124","Lyon Hall","Arrest","drug violation",-93.6424864,42.0245055
"15-001482","11/06/15 0057","11/06/15 0057","11/06/15 0057","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"15-001482","11/06/15 0057","11/06/15 0057","11/06/15 0057","Ash Avenue and Lincoln Way","Arrest","alcohol violation",-93.64441,42.0226961
"15-001483","11/06/15 0202","11/06/15 0202","11/06/15 0202","Chamberlain Place and Hunt Street","Arrest","disorderly conduct",-93.6509256,42.0202731
"15-001484","11/06/15 0218","11/06/15 0218","11/06/15 0218","Farmhouse Lane","Arrest","public intoxication",-93.6437128,42.0272173
"15-001484","11/06/15 0218","11/06/15 0218","11/06/15 0218","Farmhouse Lane","Arrest","vandalism",-93.6437128,42.0272173
"15-001485","11/06/15 1152","11/06/15 1152","11/06/15 1152","Lot 21","Referral","disorderly conduct",-93.651571,42.0297193
"15-001487","11/06/15 1214",NA,"11/06/15 1214","East Side Market","Open","theft",NA,NA
"15-001486","11/06/15 1254",NA,"11/06/15 1254","Armory Building","Open","theft",-93.6509474,42.029626
"15-001488","11/06/15 1720",NA,"11/06/15 1720","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"15-001491","11/07/15 0128","11/07/15 0128","11/07/15 0128","Carrie Lane Court","Arrest","public intoxication",-93.6418517,42.0244726
"15-001490","11/07/15 0144","11/07/15 0144","11/07/15 0144","Liberal Arts Road","Arrest","public intoxication",NA,NA
"15-001492","11/07/15 0500","11/07/15 0500","11/07/15 0500","Gateway Hills Park Drive","Arrest","operating while intoxicated",-93.6493279,42.010354
