"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"17-001394","10/13/17 1744","10/13/17 1744","10/13/17 1744","Lot 79","Open","vandalism",-93.6418441,42.0308247
"17-001395","10/13/17 2250","10/13/17 2250","10/13/17 2250","Knapp Street and Lynn Avenue","Arrest","alcohol violation",-93.6463784,42.019148
"17-001396","10/13/17 2331","10/13/17 2331","10/13/17 2331","Geoffroy Hall","Arrest","alcohol violation",-93.6423896,42.0225449
"17-001397","10/14/17 0059","10/14/17 0059","10/14/17 0059","Knapp Street and Stanton Avenue","Arrest","public intoxication",-93.6485073,42.0191298
"17-001398","10/14/17 0115","10/14/17 0115","10/14/17 0115","Ames Intermodel Facility","Open","vandalism",-93.6523433,42.0210166
"17-001400","10/14/17 1006","10/14/17 1006","10/14/17 1006","Scheman Building","Arrest","alcohol violation",-93.6367398,42.021491
"17-001401","10/14/17 1045","10/14/17 1045","10/14/17 1045","Scheman Building","Arrest","alcohol violation",-93.6367398,42.021491
"17-001402","10/14/17 1056","10/14/17 1056","10/14/17 1056","Scheman Building","Arrest","alcohol violation",-93.6367398,42.021491
"17-001403","10/14/17 1114","10/14/17 1114","10/14/17 1114","Scheman Building","Arrest","alcohol violation",-93.6367398,42.021491
"17-001405","10/14/17 1124","10/14/17 1124","10/14/17 1124","Scheman Building","Arrest","alcohol violation",-93.6367398,42.021491
"17-001406","10/14/17 1308","10/14/17 1308","10/14/17 1308","Scheman Building","Arrest","alcohol violation",-93.6367398,42.021491
"17-001407","10/14/17 2015","10/14/17 2015","10/14/17 2015","College of Design","Arrest","public intoxication",-93.6531506,42.0285641
"17-001409","10/14/17 2316","10/14/17 2316","10/14/17 2316","Friley Hall","Open","harassment",-93.65045,42.0239234
"17-001410","10/15/17 0125","10/15/17 0125","10/15/17 0125","Lincoln Way and South Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"17-001411","10/15/17 0251","10/15/17 0251","10/15/17 0251","Ames Intermodel Facility","Arrest","public intoxication",-93.6523433,42.0210166
"17-001412","10/16/17 0022","10/16/17 0022","10/16/17 0022","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"17-001412","10/16/17 0022","10/16/17 0022","10/16/17 0022","Campus Avenue and Lincoln Way","Arrest","drug violation",-93.6570426,42.0227269
"17-001413","10/16/17 0710","10/16/17 0710","10/16/17 0710","Physics Hall","Open","vandalism",-93.6472746,42.0295226
"17-001415","10/16/17 1626","10/16/17 1626","10/16/17 1626","27 Schilletter Village","Open","theft",-93.6405543,42.0443809
"17-001417","10/17/17 0319","10/17/17 0319","10/17/17 0319","Ash Avenue and Gable Lane","Arrest","drug violation",-93.6444023,42.0214733
"17-001417","10/17/17 0319","10/17/17 0319","10/17/17 0319","Ash Avenue and Gable Lane","Arrest","operating while intoxicated",-93.6444023,42.0214733
"17-001419","10/17/17 1204","10/17/17 1204","10/17/17 1204","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001420","10/17/17 1205","10/17/17 1205","10/17/17 1205","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001421","10/17/17 1311","10/17/17 1311","10/17/17 1311","Memorial Union","Open","theft",-93.6459454,42.0236502
"17-001424","10/17/17 1549",NA,"10/17/17 1549","Larch Hall","Open","sexual assault",-93.6382868,42.0232779
"17-001423","10/17/17 1731","10/17/17 1731","10/17/17 1731","Lied Recreation Center","Open","harassment",-93.6372142,42.0267276
"17-001425","10/17/17 2123","10/15/17 0000","10/17/17 2123","Linden Hall","Open","sexual assault",-93.6403252,42.0231404
"17-001408","10/18/17 0703","10/18/17 0703","10/18/17 0703","Eaton Hall","Arrest","unlawful use of license",-93.6528168,42.0245839
"17-001431","10/18/17 2200","10/18/17 2200","10/18/17 2200","Maple Hall","Arrest","alcohol violation",-93.6387491,42.023654
"17-001432","10/18/17 2337",NA,"10/18/17 2337","Lot S6","Open","vandalism",-93.6333696,42.0132547
"17-001433","10/19/17 0121","10/19/17 0121","10/19/17 0121","Friley Hall","Open","vandalism",-93.65045,42.0239234
"17-001435","10/19/17 1626",NA,"10/19/17 1626","Ames Intermodel Facility","Open","theft",-93.6523433,42.0210166
"17-001436","10/20/17 0040","10/20/17 0040","10/20/17 0040","Lincoln Way and State Avenue","Arrest","public intoxication",-93.6591203,42.0227266
"17-001437","10/20/17 0156","10/20/17 0156","10/20/17 0156","Lincoln Way and South Wilmoth Avenue","Arrest","operating while intoxicated",-93.6615998,42.0227611
"17-001438","10/20/17 0346","10/20/17 0346","10/20/17 0346","Hayward Avenue and Mortensen Road","Arrest","drug violation",-93.6516786,42.0118612
"17-001438","10/20/17 0346","10/20/17 0346","10/20/17 0346","Hayward Avenue and Mortensen Road","Arrest","alcohol violation",-93.6516786,42.0118612
"17-001440","10/20/17 0806",NA,"10/20/17 0806","Lot 38","Open","vandalism",NA,NA
"17-001441","10/20/17 1021","10/20/17 1021","10/20/17 1021","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001442","10/20/17 1425","10/20/17 1425","10/20/17 1425","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001444","10/20/17 1721","10/20/17 1721","10/20/17 1721","Memorial Union","Open","theft",-93.6459454,42.0236502
"17-001445","10/21/17 0100","10/21/17 0100","10/21/17 0100","Hayward Avenue and Mortensen Road","Arrest","operating while intoxicated",-93.6516786,42.0118612
"17-001445","10/21/17 0100","10/21/17 0100","10/21/17 0100","Hayward Avenue and Mortensen Road","Arrest","drug violation",-93.6516786,42.0118612
"17-001446","10/21/17 0114","10/21/17 0114","10/21/17 0114","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"17-001447","10/22/17 0010","10/22/17 0010","10/22/17 0010","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"17-001448","10/22/17 0144","10/22/17 0144","10/22/17 0144","100 block of Hyland Avenue","Arrest","operating while intoxicated",-93.6555855,42.0226467
"17-001448","10/22/17 0144","10/22/17 0144","10/22/17 0144","100 block of Hyland Avenue","Arrest","drug violation",-93.6555855,42.0226467
"17-001449","10/22/17 0337","10/22/17 0337","10/22/17 0337","South Dakota Avenue and US Highway 30","Arrest","operating while intoxicated",-93.6387198,42.0030346
"17-001452","10/23/17 1143","10/23/17 1143","10/23/17 1143","Beardshear Hall","Open","harassment",-93.6484405,42.0261746
"17-001453","10/23/17 1515","10/23/17 1515","10/23/17 1515","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001455","10/24/17 0011","10/24/17 0011","10/24/17 0011","Memorial Union","Open","harassment",-93.6459454,42.0236502
"17-001457","10/24/17 0927","10/24/17 0927","10/24/17 0927","Student Services Building","Open","assault",-93.6501447,42.0253226
"17-001458","10/24/17 1027","10/24/17 1027","10/24/17 1027","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001459","10/24/17 1100","10/24/17 1100","10/24/17 1100","109 University Village","Open","harassment",-93.6433795,42.0399641
"17-001460","10/24/17 1148","10/24/17 1148","10/24/17 1148","142 University Village","Arrest","drug violation",-93.6416346,42.0407643
"17-001461","10/24/17 1315","10/24/17 1315","10/24/17 1315","Maple Hall","Open","drug violation",-93.6387491,42.023654
"17-001463","10/24/17 1322","10/24/17 1322","10/24/17 1322","Armory Building","Open","harassment",-93.6509474,42.029626
"17-001462","10/24/17 1425","10/24/17 1425","10/24/17 1425","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001464","10/24/17 1508","10/24/17 1508","10/24/17 1508","Student Services Building","Open","harassment",-93.6501447,42.0253226
"17-001466","10/24/17 1822","10/24/17 1822","10/24/17 1822","Lebaron Hall","Open","harassment",-93.6475244,42.0283786
"17-001467","10/24/17 1838","10/24/17 1838","10/24/17 1838","Armory Building","Open","vandalism",-93.6509474,42.029626
"17-001470","10/25/17 0924","10/25/17 0924","10/25/17 0924","Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"17-001471","10/25/17 1223",NA,"10/25/17 1223","Friley Hall","Open","vandalism",-93.65045,42.0239234
"17-001472","10/25/17 1403",NA,"10/25/17 1403","125 University Village","Open","vandalism",-93.64052,42.0402809
"17-001473","10/25/17 2310","10/25/17 2310","10/25/17 2310","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"17-001473","10/25/17 2310","10/25/17 2310","10/25/17 2310","Friley Hall","Arrest","alcohol violation",-93.65045,42.0239234
"17-001474","10/26/17 0134","10/26/17 0134","10/26/17 0134","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"17-001475","10/26/17 1025","10/26/17 1025","10/26/17 1025","Reiman Gardens","Open","theft",-93.6385732,42.0106058
"17-001478","10/26/17 1605","10/26/17 0000","10/26/17 1605","Wallace Wilson Commons","Open","theft",-93.6504798,42.0140126
"17-001477","10/26/17 1622","10/26/17 0000","10/26/17 1622","Linden Hall","Open","theft",-93.6403252,42.0231404
"17-001481","10/27/17 0127","10/27/17 0127","10/27/17 0127","Cyclone Plaza","Arrest","public intoxication",-93.648229,42.021222
"17-001481","10/27/17 0127","10/27/17 0127","10/27/17 0127","Cyclone Plaza","Arrest","alcohol violation",-93.648229,42.021222
"17-001481","10/27/17 0127","10/27/17 0127","10/27/17 0127","Cyclone Plaza","Arrest","unlawful use of license",-93.648229,42.021222
"17-001482","10/27/17 0337",NA,"10/27/17 0337","Lot 47","Open","vandalism",-93.6405166,42.0280461
"17-001483","10/27/17 0854","10/27/17 0854","10/27/17 0854","3814 Lincoln Way","Arrest","driving violation",-93.6692101,42.0218967
"17-001485","10/27/17 1245","10/27/17 1245","10/27/17 1245","Armory Building","Open","harassment",-93.6509474,42.029626
"17-001486","10/27/17 1641","10/27/17 1641","10/27/17 1641","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001487","10/27/17 2049","10/27/17 0000","10/27/17 2049","Eaton Hall","Open","theft",-93.6528168,42.0245839
"17-001490","10/28/17 0014","10/28/17 0014","10/28/17 0014","838 Welch Avenue","Arrest","public intoxication",NA,NA
"17-001491","10/28/17 0116","10/28/17 0116","10/28/17 0116","Arbor Street and State Avenue","Arrest","operating while intoxicated",-93.6591238,42.0209091
"17-001491","10/28/17 0116","10/28/17 0116","10/28/17 0116","Arbor Street and State Avenue","Arrest","drug violation",-93.6591238,42.0209091
"17-001493","10/28/17 0222","10/28/17 0222","10/28/17 0222","Knapp Street aqnd Welch Avenue","Arrest","public intoxication",NA,NA
"17-001494","10/28/17 0226","10/28/17 0226","10/28/17 0226","Lincoln Way and Morrill Road","Arrest","operating while intoxicated",-93.6464078,42.0228283
"17-001495","10/28/17 1025","10/28/17 1025","10/28/17 1025","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001505","10/28/17 1044","10/28/17 1044","10/28/17 1044","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001496","10/28/17 1048","10/28/17 1048","10/28/17 1048","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001497","10/28/17 1104","10/28/17 1104","10/28/17 1104","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001498","10/28/17 1131","10/28/17 1131","10/28/17 1131","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001506","10/28/17 1142","10/28/17 1142","10/28/17 1142","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001499","10/28/17 1149","10/28/17 1149","10/28/17 1149","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001500","10/28/17 1201","10/28/17 1201","10/28/17 1201","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001501","10/28/17 1209","10/28/17 1209","10/28/17 1209","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001502","10/28/17 1213","10/28/17 1213","10/28/17 1213","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001508","10/28/17 1218","10/28/17 1218","10/28/17 1218","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001503","10/28/17 1226","10/28/17 1226","10/28/17 1226","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001504","10/28/17 1227","10/28/17 1227","10/28/17 1227","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001510","10/28/17 1237","10/28/17 1237","10/28/17 1237","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001510","10/28/17 1237","10/28/17 1237","10/28/17 1237","Lot G3","Arrest","assault",-93.6227301,42.0493019
"17-001510","10/28/17 1237","10/28/17 1237","10/28/17 1237","Lot G3","Arrest","false information",-93.6227301,42.0493019
"17-001509","10/28/17 1241","10/28/17 1241","10/28/17 1241","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001511","10/28/17 1246","10/28/17 1246","10/28/17 1246","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001511","10/28/17 1246","10/28/17 1246","10/28/17 1246","Lot G3","Arrest","unlawful use of license",-93.6227301,42.0493019
"17-001507","10/28/17 1249","10/28/17 1249","10/28/17 1249","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001512","10/28/17 1304","10/28/17 1304","10/28/17 1304","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001514","10/28/17 1324","10/28/17 1324","10/28/17 1324","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001516","10/28/17 1326","10/28/17 1326","10/28/17 1326","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001513","10/28/17 1327","10/28/17 1327","10/28/17 1327","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001515","10/28/17 1330","10/28/17 1330","10/28/17 1330","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001517","10/28/17 1347","10/28/17 1347","10/28/17 1347","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"17-001519","10/28/17 1401","10/28/17 1401","10/28/17 1401","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001521","10/28/17 1405","10/28/17 1405","10/28/17 1405","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001520","10/28/17 1415","10/28/17 1415","10/28/17 1415","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001522","10/28/17 1427","10/28/17 1427","10/28/17 1427","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001524","10/28/17 1442","10/28/17 1442","10/28/17 1442","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001523","10/28/17 1448","10/28/17 1448","10/28/17 1448","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001526","10/28/17 1453","10/28/17 1453","10/28/17 1453","South 16th Street and University Boulevard","Arrest","alcohol violation",-93.6337562,42.0114627
"17-001525","10/28/17 1454","10/28/17 1454","10/28/17 1454","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"17-001527","10/28/17 1517","10/28/17 1517","10/28/17 1517","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001529","10/28/17 1521","10/28/17 1521","10/28/17 1521","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001530","10/28/17 1534","10/28/17 1534","10/28/17 1534","Lot G3","Open","public intoxication",-93.6227301,42.0493019
"17-001531","10/28/17 1543","10/28/17 1543","10/28/17 1543","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001532","10/28/17 1600","10/28/17 1600","10/28/17 1600","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001533","10/28/17 1634","10/28/17 1634","10/28/17 1634","Jack Trice Football Stadium","Arrest","public intoxication",-93.6357716,42.0139977
"17-001533","10/28/17 1634","10/28/17 1634","10/28/17 1634","Jack Trice Football Stadium","Arrest","unlawful use of license",-93.6357716,42.0139977
"17-001534","10/28/17 1703","10/28/17 1703","10/28/17 1703","Jack Trice Football Stadium","Arrest","public intoxication",-93.6357716,42.0139977
"17-001535","10/28/17 1918","10/28/17 1918","10/28/17 1918","Arboretum","Arrest","public intoxication",-93.6387303,42.011617
"17-001536","10/28/17 2307","10/28/17 2307","10/28/17 2307","Wilson Hall","Arrest","trespass",-93.651021,42.0139143
"17-001537","10/29/17 0055","10/29/17 0055","10/29/17 0055","Lincoln Way and Marshall Avenue","Arrest","alcohol violation",-93.6689375,42.0229021
"17-001537","10/29/17 0055","10/29/17 0055","10/29/17 0055","Lincoln Way and Marshall Avenue","Arrest","unlawful use of license",-93.6689375,42.0229021
"17-001538","10/29/17 0207","10/29/17 0207","10/29/17 0207","Storm Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500563,42.0161339
"17-001539","10/29/17 0223","10/29/17 0223","10/29/17 0223","South 4th Street and South Grand Avenue","Arrest","driving violation",NA,NA
"17-001540","10/29/17 0252","10/29/17 0252","10/29/17 0252","33 Frederiksen Court","Arrest","public intoxication",-93.640694,42.0346152
"17-001540","10/29/17 0252","10/29/17 0252","10/29/17 0252","33 Frederiksen Court","Arrest","drug violation",-93.640694,42.0346152
"17-001541","10/29/17 0329","10/29/17 0329","10/29/17 0329","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"17-001541","10/29/17 0329","10/29/17 0329","10/29/17 0329","Campus Avenue and Lincoln Way","Arrest","alcohol violation",-93.6570426,42.0227269
"17-001542","10/29/17 0359","10/29/17 0359","10/29/17 0359","2311 Chamberlain Street","Arrest","public intoxication",-93.6475113,42.0216919
"17-001543","10/29/17 0410","10/29/17 0410","10/29/17 0410","Lot 79","Arrest","theft",-93.6418441,42.0308247
"17-001545","10/29/17 1542","10/29/17 1542","10/29/17 1542","4130 Maricopa Drive","Open","theft",-93.6726793,42.0077565
"17-001548","10/30/17 1417","10/30/17 0000","10/30/17 1417","Geoffroy Hall","Recovered","theft",-93.6423896,42.0225449
"17-001547","10/30/17 1509","10/30/17 1509","10/30/17 1509","Eaton Hall","Open","harassment",-93.6528168,42.0245839
"17-001552","10/31/17 1629","10/20/17 0000","10/31/17 1629","Friley Hall","Open","sexual assault",-93.65045,42.0239234
"17-001554","11/01/17 0237","11/01/17 0237","11/01/17 0237","Lot B5","Open","driving violation",-93.6365052,42.0178088
"17-001555","11/01/17 1101","11/01/17 1101","11/01/17 1101","Friley Hall","Open","vandalism",-93.65045,42.0239234
"17-001557","11/01/17 1631","11/01/17 1631","11/01/17 1631","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001558","11/01/17 1845","11/01/17 1845","11/01/17 1845","Lot 61A","Arrest","drug violation",-93.6483506,42.0124764
"17-001558","11/01/17 1845","11/01/17 1845","11/01/17 1845","Lot 61A","Arrest","alcohol violation",-93.6483506,42.0124764
"17-001559","11/02/17 0134","11/02/17 0134","11/02/17 0134","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"17-001561","11/02/17 0953","11/02/17 0953","11/02/17 0953","Beyer Hall","Open","harassment",-93.6529169,42.0259395
"17-001560","11/02/17 1000","11/02/17 1000","11/02/17 1000","Sheldon Avenue and West Street","Open","assault",-93.6543018,42.0253597
"17-001562","11/02/17 1005","11/02/17 0000","11/02/17 1005","Eaton Hall","Open","theft",-93.6528168,42.0245839
"17-001563","11/02/17 2101","11/02/17 2101","11/02/17 2101","South 4th Street and University Boulevard","Arrest","alcohol violation",-93.63108,42.016262
"17-001564","11/02/17 2330","11/02/17 2330","11/03/17 2342","Elm Hall","Arrest","drug violation",-93.6403311,42.0251392
"17-001565","11/03/17 0154","11/03/17 0154","11/03/17 0154","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"17-001565","11/03/17 0154","11/03/17 0154","11/03/17 0154","Mortensen Road and Seagrave Boulevard","Arrest","drug violation",-93.6713608,42.0120265
"17-001569","11/03/17 1222","11/03/17 1222","11/03/17 1222","Hub","Arrest","disorderly conduct",-93.6484556,42.0272385
"17-001570","11/03/17 1447","11/03/17 1447","11/03/17 1447","Jack Trice Football Stadium","Open","assault",-93.6357716,42.0139977
"17-001571","11/03/17 1534","11/03/17 1534","11/03/17 1534","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001573","11/04/17 0040","11/04/17 0040","11/04/17 0040","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"17-001574","11/04/17 0157","11/04/17 0157","11/04/17 0157","Ames Intermodel Facility","Open","hit and run",-93.6523433,42.0210166
"17/001575","11/04/17 0245","11/04/17 0245","11/04/17 0245","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"17-001576","11/04/17 0305","11/04/17 0305","11/04/17 0305","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"17-001578","11/04/17 0603","11/04/17 0603","11/04/17 0603","36 Frederiksen Court","Arrest","disorderly conduct",-93.6412736,42.0353215
"17-001579","11/04/17 1937","11/04/17 1937","11/04/17 1937","Friley Hall","Open","theft",-93.65045,42.0239234
"17-001580","11/05/17 0053","11/05/17 0053","11/05/17 0053","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"17-001581","11/05/17 0105","11/05/17 0105","11/05/17 0105","Lincoln Way and South Oak Avenue","Arrest","operating while intoxicated",-93.6238118,42.0228778
"17-001582","11/05/17 1408","11/05/17 1408","11/05/17 1408","Armory Building","Open","harassment",-93.6509474,42.029626
"17-001583","11/06/17 0111","11/06/17 0111","11/06/17 0111","University Village Laundry","Open","theft",-93.642113,42.041253
"17-001584","11/06/17 1101","11/06/17 1101","11/06/17 1101","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001585","11/06/17 1353","11/06/17 1353","11/06/17 1353","Parks Library","Open","theft",-93.6488141,42.0281254
"17-001586","11/06/17 1610","11/06/17 1610","11/06/17 1610","Memorial Union","Open","theft",-93.6459454,42.0236502
"17-001587","11/06/17 1928","11/06/17 1928","11/06/17 1928","Linden Hall","Arrest","drug violation",-93.6403252,42.0231404
"17-001587","11/06/17 1928","11/06/17 1928","11/06/17 1928","Linden Hall","Arrest","alcohol violation",-93.6403252,42.0231404
"17-001589","11/08/17 0243","11/08/17 0243","11/08/17 0243","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"17-001590","11/08/17 2043","11/08/17 2043","11/08/17 2043","Lincoln Way and Morrill Road","Arrest","driving violation",-93.6464078,42.0228283
"17-001591","11/08/17 2107","11/08/17 2107","11/08/17 2107","Armory Building","Open","drug violation",-93.6509474,42.029626
"17-001592","11/09/17 0227","11/09/17 0227","11/09/17 0227","Ash Avenue and Mortensen Parkway","Arrest","public intoxication",-93.646758,42.0113047
"17-001593","11/09/17 0319","11/09/17 0319","11/09/17 0319","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"17-001594","11/09/17 1048","02/28/17 0000","11/09/17 1048","Armory Building","Open","sexual assault",-93.6509474,42.029626
"17-001595","11/09/17 1415","11/09/17 1415","11/09/17 1415","Lot 112J","Open","hit and run",-93.6425231,42.0349269
"17-001599","11/10/17 0201","11/10/17 0201","11/10/17 0201","Hyand Avenue and West Street","Arrest","operating while intoxicated",NA,NA
"17-001600","11/10/17 0232","11/10/17 0232","11/10/17 0232","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"17-001601","11/10/17 1034","11/10/17 1034","11/10/17 1034","Kildee Hall","Open","theft",-93.6438587,42.0295129
"17-001602","11/10/17 1112","11/10/17 1112","11/10/17 1112","Sweeney Hall","Open","theft",-93.6509194,42.0278127
"17-001603","11/10/17 1238","11/10/17 1238","11/10/17 1238","Lot 112G","Open","theft",-93.6395589,42.0340924
"17-001605","11/10/17 1636","11/10/17 1636","11/10/17 1636","Maple Hall","Open","harassment",-93.6387491,42.023654
"17-001606","11/11/17 0126","11/11/17 0126","11/11/17 0126","Center Drive and University Boulevard","Arrest","operating while intoxicated",-93.6373052,42.0294788
"17-001607","11/11/17 0128","11/11/17 0128","11/11/17 0128","Lincoln Way and University Boulevard","Arrest","operating while intoxicated",-93.6332661,42.0228746
"17-001608","11/11/17 0322","11/11/17 0322","11/11/17 0322","13 Frederiksen Court","Arrest","vandalism",-93.6437419,42.0342669
"17-001608","11/11/17 0322","11/11/17 0322","11/11/17 0322","13 Frederiksen Court","Arrest","disorderly conduct",-93.6437419,42.0342669
"17-001609","11/11/17 0346","11/11/17 0346","11/11/17 0346","Lincoln Way and Morrill Road","Arrest","operating while intoxicated",-93.6464078,42.0228283
"17-001615","11/11/17 0701","11/11/17 0701","11/11/17 0701","Lot 1","Open","vandalism",-93.6540123,42.0236158
"17-001610","11/11/17 0915","11/11/17 0915","11/11/17 0915","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001611","11/11/17 0939","11/11/17 0939","11/11/17 0939","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001612","11/11/17 0953","11/11/17 0953","11/11/17 0953","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001613","11/11/17 1003","11/11/17 1003","11/11/17 1003","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001614","11/11/17 1015","11/11/17 1015","11/11/17 1015","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001616","11/11/17 1039","11/11/17 1039","11/11/17 1039","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001617","11/11/17 1041","11/11/17 1041","11/11/17 1041","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001618","11/11/17 1052","11/11/17 1052","11/11/17 1052","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001619","11/11/17 1052","11/11/17 1052","11/11/17 1052","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001621","11/11/17 1056","11/11/17 1056","11/11/17 1056","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001620","11/11/17 1058","11/11/17 1058","11/11/17 1058","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001622","11/11/17 1110","11/11/17 1110","11/11/17 1110","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001623","11/11/17 1117","11/11/17 1117","11/11/17 1117","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001624","11/11/17 1123","11/11/17 1123","11/11/17 1123","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001625","11/11/17 1138","11/11/17 1138","11/11/17 1138","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"17-001625","11/11/17 1138","11/11/17 1138","11/11/17 1138","Lot G3","Arrest","unlawful use of license",-93.6227301,42.0493019
"17-001626","11/11/17 1325","11/11/17 1325","11/11/17 1325","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"17-001627","11/11/17 1433","11/11/17 1433","11/11/17 1433","SE Intramural Fields","Arrest","public intoxication",-93.6306464,42.0122747
"17-001628","11/11/17 1522","11/11/17 1522","11/11/17 1522","Jack Trice Football Stadium","Arrest","public intoxication",-93.6357716,42.0139977
"17-001628","11/11/17 1522","11/11/17 1522","11/11/17 1522","Jack Trice Football Stadium","Arrest","alcohol violation",-93.6357716,42.0139977
"17-001629","11/11/17 1800","11/11/17 1800","11/11/17 1800","Lot S5","Open","hit and run",-93.633969,42.0126321
"17-001630","11/11/17 1811","11/11/17 1811","11/11/17 1811","SE Intramural Fields","Arrest","arson",-93.6306464,42.0122747
"17-001631","11/12/17 0045","11/12/17 0045","11/12/17 0045","Greensboro Drive and Stange Road","Arrest","driving violation",-93.6448604,42.0438291
