"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"16-001142","09/23/16 0153","09/23/16 0153","09/23/16 0153","Ames Intermodal Facility","Arrest","public intoxication",-93.6523433,42.0210166
"16-001145","09/23/16 1414",NA,"09/23/16 1414","Armory Building","Open","drug violation",-93.6509474,42.029626
"16-001146","09/23/16 1414",NA,"09/23/16 1414","Armory Building","Open","drug violation",-93.6509474,42.029626
"16-001148","09/23/16 1558","09/23/16 1558","09/23/16 1558","119 Stanton Avenue","Arrest","drug violation",-93.6489377,42.0219747
"16-001150","09/23/16 2017",NA,"09/23/16 2017","Sukup Hall","Open","theft",-93.6532914,42.0276286
"16-001151","09/24/16 0043","09/24/16 0043","09/24/16 0043","Ash Avenue and Sunset Drive","Arrest","operating while intoxicated",-93.6443636,42.0201199
"16-001151","09/24/16 0043","09/24/16 0043","09/24/16 0043","Ash Avenue and Sunset Drive","Arrest","alcohol violation",-93.6443636,42.0201199
"16-001152","09/24/16 0124","09/24/16 0124","09/24/16 0124","Ash Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6443655,42.019142
"16-001152","09/24/16 0124","09/24/16 0124","09/24/16 0124","Ash Avenue and Knapp Street","Arrest","alcohol violation",-93.6443655,42.019142
"16-001153","09/24/16 0149","09/24/16 0149","09/24/16 0149","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"16-001155","09/24/16 0245","09/24/16 0245","09/24/16 0245","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"16-001155","09/24/16 0245","09/24/16 0245","09/24/16 0245","Ash Avenue and Lincoln Way","Arrest","assault",-93.64441,42.0226961
"16-001156","09/24/16 0254","09/24/16 0254","09/24/16 0254","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"16-001157","09/24/16 0426","09/24/16 0426","09/24/16 0426","Town Engineering Building","Arrest","public intoxication",-93.65265,42.0295468
"16-001158","09/24/16 0844","09/24/16 0844","09/24/16 0844","Lot B3","Arrest","alcohol violation",-93.6365568,42.0192735
"16-001159","09/24/16 0918","09/24/16 0918","09/24/16 0918","2121 Sunset Drive","Arrest","alcohol violation",-93.6427211,42.0210512
"16-001160","09/24/16 0932","09/24/16 0932","09/24/16 0932","Lot 62","Arrest","alcohol violation",-93.6431646,42.0217945
"16-001161","09/24/16 0943","09/24/16 0943","09/24/16 0943","Beach Avenue and Greeley Street","Arrest","alcohol violation",-93.6394602,42.0200608
"16-001162","09/24/16 0947","09/24/16 0947","09/24/16 0947","Lot 85E","Arrest","alcohol violation",-93.6344334,42.0157296
"16-001163","09/24/16 0956","09/24/16 0956","09/24/16 0956","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001164","09/24/16 1003","09/24/16 1003","09/24/16 1003","Gray Avenue and Sunset Drive","Arrest","alcohol violation",-93.6411862,42.0212956
"16-001165","09/24/16 1009","09/24/16 1009","09/24/16 1009","Lot S7","Arrest","alcohol violation",-93.6331516,42.0140523
"16-001166","09/24/16 1012","09/24/16 1012","09/24/16 1012","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001167","09/24/16 1013","09/24/16 1013","09/24/16 1013","Beach Avenue and Sunset Drive","Arrest","alcohol violation",-93.6394759,42.0214033
"16-001168","09/24/16 1020","09/24/16 1020","09/24/16 1020","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001170","09/24/16 1025","09/24/16 1025","09/24/16 1025","Lot S5","Arrest","alcohol violation",-93.633969,42.0126321
"16-001169","09/24/16 1026","09/24/16 1026","09/24/16 1026","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001171","09/24/16 1031","09/24/16 1031","09/24/16 1031","South 4th Street","Arrest","alcohol violation",-93.6267181,42.0192005
"16-001172","09/24/16 1034","09/24/16 1034","09/24/16 1034","Lot S3","Arrest","drug violation",-93.6348588,42.0120423
"16-001172","09/24/16 1034","09/24/16 1034","09/24/16 1034","Lot S3","Arrest","interference",-93.6348588,42.0120423
"16-001172","09/24/16 1034","09/24/16 1034","09/24/16 1034","Lot S3","Arrest","public intoxication",-93.6348588,42.0120423
"16-001172","09/24/16 1034","09/24/16 1034","09/24/16 1034","Lot S3","Arrest","unlawful use of license",-93.6348588,42.0120423
"16-001173","09/24/16 1058","09/24/16 1058","09/24/16 1058","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001174","09/24/16 1100","09/24/16 1100","09/24/16 1100","Lot C6","Arrest","public intoxication",-93.6347647,42.0167821
"16-001174","09/24/16 1100","09/24/16 1100","09/24/16 1100","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"16-001175","09/24/16 1110","09/24/16 1110","09/24/16 1110","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001175","09/24/16 1110","09/24/16 1110","09/24/16 1110","1400 South 4th Street","Arrest","interference",-93.628037,42.016425
"16-001176","09/24/16 1132","09/24/16 1132","09/24/16 1132","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001176","09/24/16 1132","09/24/16 1132","09/24/16 1132","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001176","09/24/16 1132","09/24/16 1132","09/24/16 1132","1400 South 4th Street","Arrest","unlawful use of license",-93.628037,42.016425
"16-001178","09/24/16 1137","09/24/16 1137","10/14/16 1137","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001179","09/24/16 1148","09/24/16 1148","09/24/16 1148","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001179","09/24/16 1148","09/24/16 1148","09/24/16 1148","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001179","09/24/16 1148","09/24/16 1148","09/24/16 1148","1400 South 4th Street","Arrest","interference",-93.628037,42.016425
"16-001179","09/24/16 1148","09/24/16 1148","09/24/16 1148","1400 South 4th Street","Arrest","false information",-93.628037,42.016425
"16-001177","09/24/16 1153","09/24/16 1153","09/24/16 1153","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001177","09/24/16 1153","09/24/16 1153","09/24/16 1153","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001177","09/24/16 1153","09/24/16 1153","09/24/16 1153","1400 South 4th Street","Arrest","unlawful use of license",-93.628037,42.016425
"16-001177","09/24/16 1153","09/24/16 1153","09/24/16 1153","1400 South 4th Street","Arrest","interference",-93.628037,42.016425
"16-001180","09/24/16 1250","09/24/16 1250","09/24/16 1250","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001181","09/24/16 1255","09/24/16 1255","09/24/16 1255","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001182","09/24/16 1306","09/24/16 1306","09/24/16 1306","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001184","09/24/16 1309","09/24/16 1309","09/24/16 1309","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001186","09/24/16 1323","09/24/16 1323","09/24/16 1323","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001185","09/24/16 1324","09/24/16 1324","09/24/16 1324","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001188","09/24/16 1327","09/24/16 1327","09/24/16 1327","South 4th Street","Arrest","alcohol violation",-93.6267181,42.0192005
"16-001187","09/24/16 1332","09/24/16 1332","09/24/16 1332","Lot G7","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001192","09/24/16 1336","09/24/16 1336","09/24/16 1336","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001192","09/24/16 1336","09/24/16 1336","09/24/16 1336","1400 South 4th Street","Arrest","interference",-93.628037,42.016425
"16-001192","09/24/16 1336","09/24/16 1336","09/24/16 1336","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001189","09/24/16 1337","09/24/16 1337","09/24/16 1337","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001190","09/24/16 1337","09/24/16 1337","09/24/16 1337","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001191","09/24/16 1344","09/24/16 1344","09/24/16 1344","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001193","09/24/16 1356","09/24/16 1356","09/24/16 1356","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001194","09/24/16 1418","09/24/16 1418","09/24/16 1418","Lot B6","Arrest","public intoxication",-93.6365107,42.0167789
"16-001196","09/24/16 1422",NA,"09/24/16 1422","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001195","09/24/16 1456","09/24/16 1456","09/24/16 1456","Lot B5","Arrest","alcohol violation",-93.6365052,42.0178088
"16-001198","09/24/16 1516","09/24/16 1516","09/24/16 1516","Lot C4","Arrest","alcohol violation",-93.6347608,42.0186377
"16-001197","09/24/16 1526","09/24/16 1526","09/24/16 1526","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001199","09/24/16 1950",NA,"09/24/16 1950","State Gymnasium","Open","theft",-93.6538021,42.0246748
"16-001202","09/25/16 0227","09/25/16 0227","09/25/16 0227","Sunflower Drive and Tripp Street","Arrest","operating while intoxicated",-93.6676173,42.020146
"16-001204","09/25/16 1111",NA,"09/25/16 1111","Buchanan Hall","Open","theft",-93.642449,42.022653
"16-001205","09/25/16 1712",NA,"09/25/16 1712","Linden Hall","Open","theft",-93.6403252,42.0231404
"16-001206","09/26/16 0211","09/26/16 0211","09/26/16 0211","Ash Avenue and Lincoln Way","Arrest","public intoxication",-93.64441,42.0226961
"16-001209","09/26/16 1357",NA,"09/26/16 1357","Lot S7","Open","theft",-93.6331516,42.0140523
"16-001211","09/26/16 1746",NA,"09/26/16 1746","Lot 1","Open","theft",-93.6540123,42.0236158
"16-001212","09/26/16 1909","09/26/16 1909","09/26/16 1909","Lot 61F","Arrest","drug violation",-93.6513849,42.0147812
"16-001218","09/27/16 1253",NA,"09/27/16 1253","Friley Hall","Open","sexual assault",-93.65045,42.0239234
"16-001220","09/28/16 1223",NA,"09/28/16 1223","Beardshear Hall","Open","fraud",-93.6484405,42.0261746
"16-001221","09/28/16 1300",NA,"09/28/16 1300","Wilson Hall","Open","theft",-93.651021,42.0139143
"16-001226","09/28/16 2103",NA,"09/28/16 2103","Friley Hall","Open","theft",-93.65045,42.0239234
"16-001228","09/29/16 0045",NA,"09/29/16 0045","104 University Village","Open","vandalism",-93.6441358,42.0403768
"16-001229","09/29/16 0123","09/29/16 0123","09/29/16 0123","Buchanan Hall","Arrest","public intoxication",-93.642449,42.022653
"16-001230","09/29/16 0215",NA,"09/29/16 0215","Memorial Union","Open","theft",-93.6459454,42.0236502
"16-001231","09/29/16 2258",NA,"09/29/16 2258","2131 Union Drive","Open","theft",-93.6496968,42.024591
"16-001232","09/30/16 0055","09/30/16 0055","09/30/16 0055","Southwest Recreation Complex","Arrest","operating while intoxicated",-93.6571453,42.0163142
"16-001232","09/30/16 0055","09/30/16 0055","09/30/16 0055","Southwest Recreation Complex","Arrest","drug violation",-93.6571453,42.0163142
"16-001233","09/30/16 0158","09/30/16 0158","09/30/16 0158","Dotson Drive and Mortensen Road","Arrest","operating while intoxicated",-93.6736251,42.0120505
"16-001234","09/30/16 1059",NA,"09/30/16 1059","2129 Hawthorn Court Drive","Arrest","theft",-93.6429145,42.0339213
"16-001235","09/30/16 1352",NA,"09/30/16 1352","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001237","09/30/16 1829","09/30/16 1829","09/30/16 1829","Friley Hall","Arrest","alcohol violation",-93.65045,42.0239234
"16-001238","10/01/16 0257","10/01/16 0257","10/01/16 0257","440 Welch Avenue","Arrest","public intoxication",-93.6496956,42.01781
"16-001239","10/01/16 0859","10/01/16 0859","10/01/16 0859","South 4th Street and University Boulevard","Arrest","alcohol violation",-93.63108,42.016262
"16-001240","10/01/16 0951","10/01/16 0951","10/01/16 0951","Lot B4","Arrest","alcohol violation",-93.6366017,42.0186242
"16-001241","10/01/16 0953","10/01/16 0953","10/01/16 0953","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"16-001242","10/01/16 0953","10/01/16 0953","10/01/16 0953","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"16-001243","10/01/16 1007","10/01/16 1007","10/01/16 1007","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"16-001244","10/01/16 1023","10/01/16 1023","10/01/16 1023","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"16-001245","10/01/16 1033","10/01/16 1033","10/01/16 1033","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001246","10/01/16 1040","10/01/16 1040","10/01/16 1040","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
"16-001247","10/01/16 1044","10/01/16 1044","10/01/16 1044","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"16-001248","10/01/16 1053","10/01/16 1053","10/01/16 1053","Lot C6","Arrest","alcohol violation",-93.6347647,42.0167821
"16-001249","10/01/16 1129","10/01/16 1129","10/01/16 1129","Lot D4","Arrest","alcohol violation",-93.6331915,42.016812
"16-001252","10/01/16 1130","10/01/16 1130","10/01/16 1130","Lot 85W","Arrest","public intoxication",-93.6365824,42.0157193
"16-001252","10/01/16 1130","10/01/16 1130","10/01/16 1130","Lot 85W","Arrest","interference",-93.6365824,42.0157193
"16-001252","10/01/16 1130","10/01/16 1130","10/01/16 1130","Lot 85W","Arrest","alcohol violation",-93.6365824,42.0157193
"16-001250","10/01/16 1138","10/01/16 1138","10/01/16 1138","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"16-001251","10/01/16 1159","10/01/16 1159","10/01/16 1159","Lot G6","Arrest","public intoxication",-93.6420154,42.0237318
"16-001253","10/01/16 1315","10/01/16 1315","10/01/16 1315","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001254","10/01/16 1317","10/01/16 1317","10/01/16 1317","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001254","10/01/16 1317","10/01/16 1317","10/01/16 1317","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001255","10/01/16 1333","10/01/16 1333","10/01/16 1333","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001255","10/01/16 1333","10/01/16 1333","10/01/16 1333","1400 South 4th Street","Arrest","alcohol violation",-93.628037,42.016425
"16-001256","10/01/16 1337","10/01/16 1337","10/01/16 1337","1400 South 4th Street","Arrest","public intoxication",-93.628037,42.016425
"16-001257","10/02/16 0030","10/02/16 0030","10/02/16 0030","119 Stanton Avenue","Open","assault",-93.6489377,42.0219747
"16-001258","10/02/16 0047","10/02/16 0047","10/02/16 0047","Eaton Hall","Arrest","public intoxication",-93.6528168,42.0245839
"16-001259","10/02/16 0223","10/02/16 0223","10/02/16 0223","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"16-001260","10/02/16 0350","10/02/16 0350","10/02/16 0350","120 Stanton Avenue","Arrest","operating while intoxicated",-93.6485119,42.0226266
"16-001261","10/02/16 0946",NA,"10/02/16 0946","Larch Hall","Open","theft",-93.6382868,42.0232779
"16-001262","10/02/16 1656","10/02/16 1656","10/02/16 1656","Martin Hall","Open","drug violation",-93.6529424,42.0238665
"16-001264","10/03/16 0201","10/03/16 0201","10/03/16 0201","2715 Bobcat Drive","Arrest","weapon violation",-93.6526505,41.9965463
"16-001264","10/03/16 0201","10/03/16 0201","10/03/16 0201","2715 Bobcat Drive","Arrest","drug violation",-93.6526505,41.9965463
"16-001264","10/03/16 0201","10/03/16 0201","10/03/16 0201","2715 Bobcat Drive","Arrest","driving violation",-93.6526505,41.9965463
"16-001265","10/03/16 1244",NA,"10/03/16 1244","Bessey Hall","Open","theft",-93.644629,42.0284863
"16-001267","10/03/16 1346",NA,"10/03/16 1346","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001268","10/03/16 1609",NA,"10/03/16 1609","Elm Hall","Open","harassment",-93.6403311,42.0251392
"16-001269","10/04/16 1130",NA,"10/04/16 1130","Maple Hall","Open","theft",-93.6387491,42.023654
"16-001270","10/04/16 1536",NA,"10/04/16 1536","East Side Market - MWL Commons","Open","theft",NA,NA
"16-001272","10/05/16 1122",NA,"10/05/16 1122","Memorial Union Parking Ramp","Open","vandalism",-93.6449075,42.0234906
"16-001273","10/05/16 1541",NA,"10/05/16 1541","119 University Village","Open","theft",-93.6420832,42.0396648
"16-001276","10/05/16 2233","10/05/16 2233",NA,"Willow Hall","Arrest","theft",-93.6377325,42.0239136
"16-001276","10/05/16 2233","10/05/16 2233",NA,"Willow Hall","Arrest","vandalism",-93.6377325,42.0239136
"16-001277","10/05/16 2316",NA,"10/05/16 2316","College of Design","Open","theft",-93.6531506,42.0285641
"16=001280","10/06/16 1204","10/06/16 1204","10/06/16 1204","106 University Village","Open","theft",-93.6432883,42.0395243
"16-001280","10/06/16 1204","10/06/16 1204","10/06/16 1204","106 University Village","Open","theft",-93.6432883,42.0395243
"16-001281","10/06/16 1632","10/06/16 1632","10/06/16 1632","Memorial Union","Open","theft",-93.6459454,42.0236502
"16-001287","10/07/16 1332","10/07/16 1332","10/07/16 1332","Kingsbury Ave","Open","drug violation",NA,NA
"16-001288","10/07/16 1430","10/02/16 1930","10/07/16 1332","Willow Hall","Open","theft",-93.6377325,42.0239136
"16-001289","10/07/16 1541","10/07/16 1541","10/07/16 1541","Hixson Lied Center","Open","disorderly conduct",NA,NA
"16-001292","10/08/16 1114","01/03/17 0907","10/08/16 1114","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001293","10/08/16 1850","10/08/16 1850","10/08/16 1850","Ames Intermodal Facility","Open","vandalism",-93.6523433,42.0210166
"16-001294","10/08/16 2303","10/08/16 2303","10/08/16 2303","4008 Maricopa Dr","Arrest","assault",-93.6708406,42.0080236
"16-001298","10/09/16 1920","10/09/16 0200","10/09/16 1920","Parks Library","Open","theft",-93.6488141,42.0281254
"16-001300","10/10/16 1425","10/04/16 0000","10/10/16 0000","164 University Village","Open","theft",-93.6421641,42.042591
"16-001302","10/11/16 1504","10/10/16 2300",NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"16-001303","10/11/16 1514","10/10/16 1245","10/19/16 1040","Cy-ride bus","Unfounded","theft",NA,NA
"16-001304","10/11/16 1933",NA,"10/11/16 1933","106 University Village","Open","theft",-93.6432883,42.0395243
"16-001305","10/11/16 2009","10/11/16 2009","10/11/16 2009","2508 Mortensen Rd","Arrest","public intoxication",-93.6502665,42.0110798
"16-001306","10/11/16 2037","10/11/16 2037","10/11/16 2037","2508 Mortensen Rd","Arrest","public intoxication",-93.6502665,42.0110798
"16-001307","10/11/16 2118","10/11/16 2118","10/11/16 2118","2508 Mortensen Rd","Arrest","public intoxication",-93.6502665,42.0110798
"16-001312","10/12/16 1957","09/14/16 1700","10/12/16 1000","Maple Hall","Open","theft",-93.6387491,42.023654
"16-001314","10/13/16 1131","10/08/16 1300","10/08/16 1900","Memorial Union","Open","theft",-93.6459454,42.0236502
"16-001316","10/13/16 2134","10/13/16 2134","10/13/16 2134","Linden Hall","Arrest","drug violation",-93.6403252,42.0231404
"16-001317","10/14/16 0041","10/14/16 0041","10/14/16 0041","Knapp Street and South Sheldon Avenue","Arrest","alcohol violation",-93.6541251,42.0191402
"16-001318","10/14/16 0059",NA,"10/14/16 0059","Lot 63","Open","theft",-93.6367573,42.0239698
"16-001319","10/14/16 0158","10/14/16 0158","10/14/16 0158","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"16-001321","10/14/16 2205","10/14/16 2205","10/14/16 2205","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"16-001321","10/14/16 2205","10/14/16 2205","10/14/16 2205","Lot 63","Arrest","false information",-93.6367573,42.0239698
"16-001322","10/14/16 2300",NA,"10/14/16 2300","State Gymnasium","Open","theft",-93.6538021,42.0246748
"16-001323","10/14/16 2357","10/14/06 2357","10/14/16 2357","Wilson Hall","Arrest","public intoxication",-93.651021,42.0139143
"16-001324","10/15/16 0028","10/15/16 0028","10/15/16 0028","Ames Intermodal Facility","Arrest","theft",-93.6523433,42.0210166
"16-001324","10/15/16 0028","10/15/16 0028","10/15/16 0028","Ames Intermodal Facility","Arrest","interference",-93.6523433,42.0210166
"16-001324","10/15/16 0028","10/15/16 0028","10/15/16 0028","Ames Intermodal Facility","Arrest","vandalism",-93.6523433,42.0210166
"16-001324","10/15/16 0028","10/15/16 0028","10/15/16 0028","Ames Intermodal Facility","Arrest","fraud",-93.6523433,42.0210166
"16-001326","10/15/16 1843",NA,"10/15/16 1843","Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"16-001327","10/16/16 0038","10/16/16 0038","10/16/16 0038","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"16-001331","10/17/16 1002",NA,"10/17/16 1002","4820 Mortensen Road","Open","theft",-93.6856592,42.0124965
"16-001334","10/17/16 1719",NA,"10/17/16 1719","Lot 63","Open","vandalism",-93.6367573,42.0239698
"16-001335","10/18/16 0521",NA,"10/18/16 0521","Troxel Hall","Open","vandalism",-93.6440411,42.0277898
"16-001336","10/18/16 1033",NA,"10/18/16 1033","Wallace Hall","Open","theft",-93.6499279,42.0142261
"16-001337","10/18/16 2251","10/18/16 2251","10/18/16 2251","Lot 61B","Arrest","drug violation",-93.6483675,42.0135352
"16-001339","10/19/16 1229",NA,"10/19/16 1229","Lot 63","Open","vandalism",-93.6367573,42.0239698
"16-001342","10/19/16 1316",NA,"10/19/16 1316","36 Frederiksen Court","Open","vandalism",-93.6412736,42.0353215
"16-001340","10/19/16 1408",NA,"10/19/16 1408","Buchanan Hall","Open","harassment",-93.642449,42.022653
"16-001344","10/19/16 1529",NA,"10/19/16 1529","Pearson Hall","Open","theft",-93.6498675,42.0260288
"16-001346","10/19/16 1822","10/19/16 1822","10/19/16 1822","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"16-001350","10/20/16 1625",NA,"10/20/16 1625","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001353","10/21/16 0127","10/21/16 0127","10/21/16 0127","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"16-001354","10/21/16 0146","10/21/16 0146","10/21/16 0146","100 block of Stanton Avenue","Arrest","drug violation",-93.6485138,42.0227307
"16-001355","10/21/16 0210","10/21/16 0210","10/21/16 0210","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"16-001357","10/21/16 1344",NA,"10/21/16 1344","Lot 61C","Open","vandalism",-93.6493851,42.0152891
"16-001361","10/23/16 0013","10/23/16 0013","10/23/16 0013","Linden Hall","Arrest","public intoxication",-93.6403252,42.0231404
"16-001362","10/23/16 2147","10/23/16 2147","10/23/16 2147","Friley Hall","Open","drug violation",-93.65045,42.0239234
"16-001364","10/24/16 0748",NA,"10/24/16 0748","Friley Hall","Open","harassment",-93.65045,42.0239234
"16-001365","10/24/16 0946",NA,"10/24/16 0946","Marston Hall","Open","theft",-93.6498445,42.0267965
"16-001367","10/24/16 1538",NA,"10/24/16 1538","Armory Building","Open","theft",-93.6509474,42.029626
"16-001368","10/24/16 1916",NA,"10/24/16 1916","Welch Hall","Open","vandalism",-93.6420811,42.0236532
"16-001369","10/25/16 0115","10/25/16 0115","10/25/16 0115","Mortensen Road and South Dakota Avenue","Arrest","operating while intoxicated",-93.6786567,42.0120839
"16-001370","10/25/16 2127","10/25/16 2127","10/25/16 2127","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"16-001372","10/26/16 0944",NA,"10/26/16 0944","Armory Building","Open","harassment",-93.6509474,42.029626
"16-001374","10/26/16 1146",NA,"10/26/16 1146","Armory Building","Open","theft",-93.6509474,42.029626
"16-001375","10/26/16 1342",NA,"10/26/16 1342","Helser Hall","Open","theft",-93.6518379,42.02424
"16-001376","10/26/16 1422",NA,"10/26/16 1422","Armory Building","Open","theft",-93.6509474,42.029626
"16-001379","10/27/16 0103","10/27/16 0103","10/27/16 0103","200 block Stanton Avenue","Arrest","public intoxication",-93.648229,42.021222
"16-001380","10/27/16 0118",NA,"10/27/16 0118","517 Welch Avenue","Unfounded","theft",-93.6504227,42.0169624
"16-001381","10/27/16 0620",NA,"10/27/16 0620","Curtiss Hall","Open","vandalism",-93.6448628,42.0261821
"16-001382","10/27/16 0826","10/27/16 0826","10/27/16 0826","Thielen Student Health Center","Open","disorderly conduct",-93.6538928,42.0257585
"16-001383","10/27/16 1416",NA,"10/27/16 1416","College of Design","Open","theft",-93.6531506,42.0285641
"16-001385","10/27/16 2224","10/27/16 2224","10/27/16 2224","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"16-001385","10/27/16 2224","10/27/16 2224","10/27/16 2224","Helser Hall","Arrest","alcohol violation",-93.6518379,42.02424
"16-001386","10/28/16 0200","10/28/16 0200","10/28/16 0200","2129 Hawthorn Court Drive","Arrest","operating while intoxicated",-93.6429145,42.0339213
"16-001387","10/28/16 0240","10/28/16 0240","10/28/16 0240","Beach Road and Lincoln Way","Arrest","operating while intoxicated",-93.6394928,42.0227678
"16-001388","10/28/16 0305","10/28/16 0305","10/28/16 0305","Friley Hall","Arrest","trespass",-93.65045,42.0239234
"16-001391","10/28/16 1026",NA,"10/28/16 1026","Lot 61C","Open","vandalism",-93.6493851,42.0152891
"16-001392","10/28/16 1517",NA,"10/28/16 1517","Pearson Hall","Open","harassment",-93.6498675,42.0260288
"16-001393","10/28/16 2207","10/28/16 2207","10/28/16 2207","215 Beach Road","Arrest","drug violation",-93.6397485,42.0240296
"16-001393","10/28/16 2207","10/28/16 2207","10/28/16 2207","215 Beach Road","Arrest","alcohol violation",-93.6397485,42.0240296
"16-001394","10/28/16 2308","10/28/16 2308","10/28/16 2308","119 Stanton Avenue","Open","disorderly conduct",-93.6489377,42.0219747
"16-001395","10/28/16 2349","10/28/16 2349","10/28/16 2349","Hyland Avenue and West Street","Arrest","driving violation",-93.6556457,42.0253446
"16-001396","10/29/16 0038",NA,"10/29/16 0038","Lot 59C","Open","vandalism",-93.651515,42.0236259
"16-001397","10/29/16 0126","10/29/16 0126","10/29/16 0126","1209 Mayfield Drive","Arrest","public intoxication",-93.6720291,42.0114638
"16-001398","10/29/16 0131",NA,"10/29/16 0131","Memorial Union","Open","vandalism",-93.6459454,42.0236502
"16-001399","10/29/16 0132","10/29/16 0132","10/29/16 0132","Lot 62","Arrest","public intoxication",-93.6431646,42.0217945
"16-001399","10/29/16 0132","10/29/16 0132","10/29/16 0132","Lot 62","Arrest","alcohol violation",-93.6431646,42.0217945
"16-001400","10/29/16 0201","10/29/16 0201","10/29/16 0201","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"16-001402","10/29/16 0248","10/29/16 0248","10/29/16 0248","South 4th Street and University Boulevard","Arrest","alcohol violation",-93.63108,42.016262
"16-001402","10/29/16 0248","10/29/16 0248","10/29/16 0248","South 4th Street and University Boulevard","Arrest","drug violation",-93.63108,42.016262
"16-001401","10/29/16 0253","10/29/16 0253","10/29/16 0253","Mortensen Parkway and University Boulevard","Arrest","operating while intoxicated",-93.6393859,42.0083324
"16-001403","10/29/16 0500","10/29/16 0500","10/29/16 0500","802 SW 3rd Street","Arrest","driving violation",NA,NA
"16-001404","10/29/16 0902","10/29/16 0902","10/29/16 0902","Lot G6","Arrest","drug violation",-93.6420154,42.0237318
"16-001404","10/29/16 0902","10/29/16 0902","10/29/16 0902","Lot G6","Arrest","alcohol violation",-93.6420154,42.0237318
