"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"13-001275","09/04/13 0141","09/04/13 0141","09/04/13 0141","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"13-001276","09/04/13 1155","09/04/13 1155","09/04/13 1155","1000 block of University Boulevard","Arrest","driving under suspension",-93.6428582,42.030507
"13-001277","09/04/13 1448","09/04/13 1448","09/04/13 1448","2600 block of Lincoln Way","Arrest","driving under suspension",-93.6517229,42.0227346
"13-001278","09/04/13 1654","09/04/13 1654",NA,"Lied Recreation Center","Recovered","theft",-93.6372142,42.0267276
"13-001280","09/04/13 2110",NA,NA,"State Gym","Open","theft",-93.6536049,42.0250759
"13-001279","09/04/13 2128",NA,NA,"Gilman Hall","Open","vandalism",-93.6486442,42.0294215
"13-001282","09/05/13 0127","09/05/13 0127","09/05/13 0127","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"13-001283","09/05/13 0219","09/05/13 0219","09/05/13 0219","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"13-001284","09/05/13 0223","09/05/13 0223","09/05/13 0223","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"13-001286","09/05/13 0727","09/05/13 0727","09/05/13 0727","Bissell Road and Marston Court","Arrest","assault",-93.6519109,42.0272025
"13-001288","09/05/13 1617",NA,NA,"MacKay Hall","Open","theft",-93.6465403,42.0285999
"13-001289","09/05/13 2256","09/05/13 2256","09/05/13 2256","Hyland Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6555907,42.0227264
"13-001292","09/06/13 0109","09/06/13 0109","09/06/13 0109","Chamberlain Street and Stanton Avenue","Arrest","operating while intoxicated",-93.6484903,42.0214258
"13-001292","09/06/13 0109","09/06/13 0109","09/06/13 0109","Chamberlain Street and Stanton Avenue","Arrest","unlawful use of a license",-93.6484903,42.0214258
"13-001293","09/06/13 0144","09/06/13 0144","09/06/13 0144","Sheldon Avenue and West Street","Arrest","operating while intoxicated",-93.6543018,42.0253597
"13-001295","09/06/13 0153","09/06/13 0153","09/06/13 0153","South Dakota Avenue and Steinbeck Street","Arrest","operating while intoxicated",-93.6786731,42.0145902
"13-001294","09/06/13 0201","09/06/13 0201","09/06/13 0201","Little Street and Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"13-001296","09/06/13 0214","09/06/13 0214","09/06/13 0214","Franklin Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6647899,42.0228024
"13-001297","09/06/13 1108",NA,NA,"Wallace Hall","Open","theft",-93.6499279,42.0142261
"13-001300","09/06/13 2256","09/06/13 2256","09/06/13 2256","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"13-001301","09/07/13 0015","09/07/13 0015","09/07/13 0015","400 block of Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-001302","09/07/13 0107","09/07/13 0107","09/07/13 0107","South Hyland Avenue and Wood Street","Arrest","liquor law violation",-93.655592,42.0221438
"13-001303","09/07/13 0121","09/07/13 0121","09/07/13 0121","Chamberlain Street and Hayward Avenue","Arrest","liquor law violation",-93.6517204,42.0214474
"13-001304","09/07/13 0124","09/07/13 0124","09/07/13 0124","Friley Hall","Arrest","trespass",-93.65045,42.0239234
"13-001306","09/07/13 0224","09/07/13 0224","09/07/13 0224","Hayward Avenue and Mortensen Parkway","Arrest","public intoxication",-93.6516786,42.0118612
"13-001305","09/07/13 0227","09/07/13 0227","09/07/13 0227","4500 block of Twain Circle","Arrest","operating while intoxicated",-93.679504,42.0153
"13-001307","09/07/13 0407","09/07/13 0407","09/07/13 0407","Hayward Avenue and Mortensen Parkway","Arrest","public intoxication",-93.6516786,42.0118612
"13-001308","09/07/13 0409","09/07/13 0409","09/07/13 0409","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"13-001308","09/07/13 0409","09/07/13 0409","09/07/13 0409","Frederiksen Court","Arrest","theft",-93.6440878,42.0340306
"13-001308","09/07/13 0409","09/07/13 0409","09/07/13 0409","Frederiksen Court","Arrest","liquor law violation",-93.6440878,42.0340306
"13-001308","09/07/13 0409","09/07/13 0409","09/07/13 0409","Frederiksen Court","Arrest","interference",-93.6440878,42.0340306
"13-001309","09/07/13 0446","09/07/13 0446","09/07/13 0446","Veterinary Medicine","Warning","harassment",-93.633833,42.006383
"13-001312","09/08/13 0022","09/08/13 0022","09/08/13 0022","Hayward Avenue and Little Street","Arrest","operating while intoxicated",-93.6517124,42.0176158
"13-001312","09/08/13 0022","09/08/13 0022","09/08/13 0022","Hayward Avenue and Little Street","Arrest","drug violation",-93.6517124,42.0176158
"13-001311","09/08/13 0028","09/08/13 0028","09/08/13 0028","Gray Avenue and Sunset Drive","Arrest","liquor law violation",-93.6411862,42.0212956
"13-001313","09/08/13 0100","09/08/13 0100","09/08/13 0100","500 block of Welch Avenue","Arrest","public intoxication",-93.650078,42.0176185
"13-001314","09/08/13 0107","09/08/13 0107","09/08/13 0107","State Gym","Arrest","public intoxication",-93.6536049,42.0250759
"13-001315","09/08/13 0157","09/08/13 0157","09/08/13 0157","Wallace Hall","Arrest","public intoxication",-93.6499279,42.0142261
"13-001316","09/08/13 0301","09/08/13 0301","09/08/13 0301","Beach Avenue and Center Drive","Arrest","liquor law violation",-93.6394539,42.0195934
"13-001317","09/08/13 0336","09/08/13 0336","09/08/13 0336","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"13-001317","09/08/13 0336","09/08/13 0336","09/08/13 0336","Hunt Street and Welch Avenue","Arrest","drug violation",-93.6501239,42.0202787
"13-001317","09/08/13 0336","09/08/13 0336","09/08/13 0336","Hunt Street and Welch Avenue","Arrest","liquor law violation",-93.6501239,42.0202787
"13-001319","09/09/13 0237","09/09/13 0237","09/09/13 0237","24th Street and Stange Road","Arrest","operating while intoxicated",-93.6447879,42.0454223
"13-001321","09/09/13 0916",NA,NA,"Maple Hall","Recovered","theft",-93.6387491,42.023654
"13-001322","09/09/13 1203",NA,NA,"Lot 112B","Open","vandalism",-93.6435978,42.0324968
"13-001323","09/09/13 1439",NA,NA,"Larch Hall","Open","harassment",-93.6382868,42.0232779
"13-001325","09/11/13 0529",NA,NA,"Ann Campbell Transit Station","Open","vandalism",-93.6464654,42.0266187
"13-001327","09/11/13 1552",NA,NA,"Veterinary Medicine","Open","theft",-93.633833,42.006383
"13-001328","09/11/13 1919",NA,NA,"Friley Hall","Open","vandalism",-93.65045,42.0239234
"13-001329","09/12/13 0026","09/12/13 0026","09/12/13 0026","Knapp Street and South Sheldon Avenue","Arrest","liquor law violation",-93.6541251,42.0191402
"13-001330","09/12/13 0916",NA,NA,"Sweeney Hall","Open","vandalism",-93.6509194,42.0278127
"13-001331","09/12/13 1015",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"13-001332","09/12/13 1125",NA,NA,"Coover Hall","Open","theft",-93.6508836,42.0283592
"13-001334","09/12/13 1454",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-001337","09/12/13 2128","09/12/13 2128","09/12/13 2128","Eaton Hall","Arrest","drug violation",-93.6528168,42.0245839
"13-001338","09/13/13 0028","09/13/13 0028","09/13/13 0028","400 block of Hayward Avenue","Arrest","public intoxication",-93.6517337,42.0191004
"13-001339","09/13/13 0210","09/13/13 0210","09/13/13 0210","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"13-001340","09/13/13 0210","09/13/13 0210","09/13/13 0210","Colorado Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6630057,42.0227752
"13-001343","09/13/13 1344",NA,NA,"Union Drive Community Center","Open","vandalism",-93.6515007,42.0249565
"13-001344","09/13/13 1528",NA,NA,"Veterinary Medicine","Open","theft",-93.633833,42.006383
"13-001345","09/13/13 1602",NA,NA,"Helser Hall","Open","theft",-93.6518379,42.02424
"13-001351","09/13/13 2129","09/13/13 2129","09/13/13 2129","Bissell Road and Pammel Drive","Arrest","operating while intoxicated",-93.6518944,42.030401
"13-001351","09/13/13 2129","09/13/13 2129","09/13/13 2129","Bissell Road and Pammel Drive","Arrest","liquor law violation",-93.6518944,42.030401
"13-001354","09/14/13 0024","09/14/13 0024","09/14/13 0024","Hayward Avenue and Storm Street","Arrest","public intoxication",-93.6516926,42.0161435
"13-001357","09/14/13 0117","09/14/13 0117","09/14/13 0117","Ash Avenue and Storm Street","Arrest","public intoxication",-93.6443375,42.0161236
"13-001358","09/14/13 0135","09/14/13 0135","09/14/13 0135","Lincoln Way and University Boulevard","Arrest","public intoxication",-93.6332661,42.0228746
"13-001359","09/14/13 0151","09/14/13 0151","09/14/13 0151","Stanton Avenue and Storm Street","Arrest","public intoxication",-93.6484915,42.0161265
"13-001359","09/14/13 0151","09/14/13 0151","09/14/13 0151","Stanton Avenue and Storm Street","Arrest","liquor law violation",-93.6484915,42.0161265
"13-001362","09/14/13 0239","09/14/13 0239","09/14/13 0239","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"13-001362","09/14/13 0239","09/14/13 0239","09/14/13 0239","Campus Avenue and Lincoln Way","Arrest","liquor law violation",-93.6570426,42.0227269
"13-001361","09/14/13 0245","09/14/13 0245","09/14/13 0245","2800 block of Lincoln Way","Arrest","liquor law violation",-93.6556634,42.0225705
"13-001363","09/14/13 0325","09/14/13 0325","09/14/13 0325","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"13-001375","09/14/13 1134","09/14/13 1134","09/14/13 1134","On Campus","No Report","sexual assault",-93.6481951,42.0212788
"13-001365","09/14/13 1152","09/14/13 1152","09/14/13 1152","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001366","09/14/13 1215","09/14/13 1215","09/14/13 1215","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001368","09/14/13 1245","09/14/13 1245","09/14/13 1245","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001367","09/14/13 1246","09/14/13 1246","09/14/13 1246","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001369","09/14/13 1302","09/14/13 1302","09/14/13 1302","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001369","09/14/13 1302","09/14/13 1302","09/14/13 1302","Lot G3","Arrest","interference",-93.6227301,42.0493019
"13-001370","09/14/13 1309","09/14/13 1309","09/14/13 1309","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001371","09/14/13 1323","09/14/13 1323","09/14/13 1323","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001372","09/14/13 1334","09/14/13 1334","09/14/13 1334","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001374","09/14/13 1351","09/14/13 1351","09/14/13 1351","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001373","09/14/13 1357","09/14/13 1357","09/14/13 1357","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001376","09/14/13 1405","09/14/13 1405","09/14/13 1405","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001377","09/14/13 1407","09/14/13 1407","09/14/13 1407","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001378","09/14/13 1410","09/14/13 1410","09/14/13 1410","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001379","09/14/13 1422","09/14/13 1422","09/14/13 1422","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001380","09/14/13 1430","09/14/13 1430","09/14/13 1430","Lot S8","Arrest","liquor law violation",-93.6334165,42.0148466
"13-001381","09/14/13 1435","09/14/13 1435","09/14/13 1435","Lot G2","Arrest","liquor law violation",-93.6363807,42.010106
"13-001382","09/14/13 1436","09/14/13 1436","09/14/13 1436","South 16th Street and University Boulevard","Arrest","public intoxication",-93.6337562,42.0114627
"13-001384","09/14/13 1525","09/14/13 1525","09/14/13 1525","South 4th Street and University Boulevard","Arrest","public intoxication",-93.63108,42.016262
"13-001385","09/14/13 1542","09/14/13 1542","09/14/13 1542","Lot B6","Arrest","liquor law violation",-93.6365107,42.0167789
"13-001386","09/14/13 1550","09/14/13 1550","09/14/13 1550","Lot A2","Arrest","liquor law violation",-93.6377863,42.0186104
"13-001387","09/14/13 1600","09/14/13 1600","09/14/13 1600","Lot B5","Arrest","liquor law violation",-93.6365052,42.0178088
"13-001388","09/14/13 1600","09/14/13 1600","09/14/13 1600","Lot B5","Arrest","liquor law violation",-93.6365052,42.0178088
"13-001388","09/14/13 1600","09/14/13 1600","09/14/13 1600","Lot B5","Arrest","interference",-93.6365052,42.0178088
"13-001389","09/14/13 1600","09/14/13 1600","09/14/13 1600","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001389","09/14/13 1600","09/14/13 1600","09/14/13 1600","Lot G3","Arrest","interference",-93.6227301,42.0493019
"13-001389","09/14/13 1600","09/14/13 1600","09/14/13 1600","Lot G3","Arrest","false information",-93.6227301,42.0493019
"13-001390","09/14/13 1630","09/14/13 1630","09/14/13 1630","Lot S8","Arrest","public intoxication",-93.6334165,42.0148466
"13-001391","09/14/13 1630","09/14/13 1630","09/14/13 1630","Lot S5","Arrest","public intoxication",-93.633969,42.0126321
"13-001392","09/14/13 1642","09/14/13 1642","09/14/13 1642","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"13-001395","09/14/13 1700","09/14/13 1700","09/14/13 1700","Stadium Drive","Arrest","public intoxication",-93.6357716,42.0139977
"13-001395","09/14/13 1700","09/14/13 1700","09/14/13 1700","Stadium Drive","Arrest","interference",-93.6357716,42.0139977
"13-001393","09/14/13 1706","09/14/13 1706","09/14/13 1706","Lot S6","Arrest","interference",-93.6333696,42.0132547
"13-001393","09/14/13 1706","09/14/13 1706","09/14/13 1706","Lot S6","Arrest","public intoxication",-93.6333696,42.0132547
"13-001393","09/14/13 1706","09/14/13 1706","09/14/13 1706","Lot S6","Arrest","liquor law violation",-93.6333696,42.0132547
"13-001394","09/14/13 1715","09/14/13 1715","09/14/13 1715","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"13-001396","09/14/13 1729","09/14/13 1729","09/14/13 1729","Lot S2","Arrest","public intoxication",-93.6369797,42.0121464
"13-001397","09/14/13 1735","09/14/13 1735","09/14/13 1735","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001399","09/14/13 1811","09/14/13 1811","09/14/13 1811","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001402","09/14/13 1814","09/14/13 1814","09/14/13 1814","Lot G6","Arrest","operating while intoxicated",-93.6420154,42.0237318
"13-001400","09/14/13 1815","09/14/13 1815","09/14/13 1815","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001398","09/14/13 1820","09/14/13 1820","09/14/13 1820","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001403","09/14/13 1843","09/14/13 1843","09/14/13 1843","Lot G5","Arrest","operating while intoxicated",-93.6286452,42.0096516
"13-001403","09/14/13 1843","09/14/13 1843","09/14/13 1843","Lot G5","Arrest","driving while barred",-93.6286452,42.0096516
"13-001401","09/14/13 1844","09/14/13 1844","09/14/13 1844","Lot G6","Arrest","public intoxication",-93.6420154,42.0237318
"13-001404","09/14/13 1920","09/14/13 1920","09/14/13 1920","Hilton Coliseum","Arrest","public intoxication",-93.635074,42.022693
"13-001405","09/14/13 1951","09/14/13 1951",NA,"Lot B5","Located & Returned","theft",-93.6365052,42.0178088
"13-001407","09/14/13 2015","09/14/13 2015","09/14/13 2015","Lot B5","Arrest","public intoxication",-93.6365052,42.0178088
"13-001406","09/14/13 2018","09/14/13 2018","09/14/13 2018","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001408","09/14/13 2023","09/14/13 2023","09/14/13 2023","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"13-001411","09/14/13 2023",NA,NA,"Lot B5","Open","vandalism",-93.6365052,42.0178088
"13-001409","09/14/13 2026","09/14/13 2026","09/14/13 2026","Lot G3","Arrest","public intoxication",-93.6227301,42.0493019
"13-001409","09/14/13 2026","09/14/13 2026","09/14/13 2026","Lot G3","Arrest","liquor law violation",-93.6227301,42.0493019
"13-001409","09/14/13 2026","09/14/13 2026","09/14/13 2026","Lot G3","Arrest","license violation",-93.6227301,42.0493019
"13-001410","09/14/13 2043",NA,NA,"Olsen Building","Open","theft",-93.6357926,42.0155901
"13-001412","09/14/13 2050","09/14/13 2050","09/14/13 2050","Lot A1","Arrest","liquor law violation",-93.6378505,42.0192336
"13-001413","09/14/13 2110","09/14/13 2110",NA,"South 16th Street and South Riverside Drive","Open","vandalism",-93.6296687,42.0092298
"13-001414","09/14/13 2130","09/14/13 2130","09/14/13 2130","Lot S1","Arrest","public intoxication",-93.637653,42.0127743
"13-001415","09/14/13 2151","09/14/13 2151","09/14/13 2151","Beach Avenue and Friley Road","Arrest","liquor law violation",NA,NA
"13-001416","09/14/13 2158","09/14/13 2158","09/14/13 2158","Lot B6","Arrest","public intoxication",-93.6365107,42.0167789
"13-001417","09/14/13 2247","09/14/13 2247","09/14/13 2247","Mortensen Road and State Avenue","Arrest","public intoxication",-93.6589323,42.0118849
"13-001418","09/14/13 2325","09/14/13 2325",NA,"Lot 61","Open","theft",-93.6483506,42.0124764
