"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"12-003499","02/28/12 2357","02/28/12 2357","02/28/12 2357","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"12-003499","02/28/12 2357","02/28/12 2357","02/28/12 2357","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"12-003527","02/29/12 1328",NA,NA,"Frederiksen Court","Open","identity theft",-93.6440878,42.0340306
"12-003542","02/29/12 1824",NA,NA,"Friley Hall","Open","arson",-93.65045,42.0239234
"12-003588","03/01/12 0840",NA,NA,"Lot 29","Open","vandalism",-93.6494938,42.032232
"12-003619","03/01/12 2221",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-003644","03/02/12 0203","03/02/12 0203","03/02/12 0203","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"12-003653","03/02/12 0910",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"12-003666","03/02/12 1620",NA,NA,"Armory","Arrest","theft",-93.6509474,42.029626
"12-003701","03/02/12 2351","03/02/12 2351","03/02/12 2351","Campus Avenue and Lincoln Way","Arrest","liquor law violation",-93.6570426,42.0227269
"12-003706","03/03/12 0024","03/03/12 0024","03/03/12 0024","Lincoln Way and Welch Avenue","Arrest","liquor law violation",-93.6501393,42.0227328
"12-003715","03/03/12 0057","03/03/12 0057","03/03/12 0057","Hyland Avenue and Lincoln Way","Arrest","public intoxication",-93.6555907,42.0227264
"12-003724","03/03/12 0211","03/03/12 0211","03/03/12 0211","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"12-003732","03/03/12 0300","03/03/12 0300","03/03/12 0300","Lincoln Way and Morrill Road","Arrest","operating while intoxicated",-93.6464078,42.0228283
"12-003737","03/03/12 0438",NA,NA,"Helser Hall","Open","vandalism",-93.6518379,42.02424
"12-003740","03/03/12 1038",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-003743","03/03/12 1202",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-003761","03/03/12 1933",NA,NA,"Lot S5","Open","theft",-93.633969,42.0126321
"12-003790","03/03/12 2302","03/03/12 2302","03/03/12 2302","Larch Hall","Arrest","liquor law violation",-93.6382868,42.0232779
"12-003798","03/04/12 0039","03/04/12 0039","03/04/12 0039","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"12-003798","03/04/12 0039","03/04/12 0039","03/04/12 0039","Chamberlain Street and Hayward Avenue","Arrest","interference",-93.6517204,42.0214474
"12-003798","03/04/12 0039","03/04/12 0039","03/04/12 0039","Chamberlain Street and Hayward Avenue","Arrest","liquor law violation",-93.6517204,42.0214474
"12-003800","03/04/12 0058","03/04/12 0058","03/04/12 0058","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-003803","03/04/12 0140","03/04/12 0140","03/04/12 0140","2400 block of Lincoln Way","Arrest","liquor law violation",-93.6485946,42.0225662
"12-003812","03/04/12 0233","03/04/12 0233","03/04/12 0233","300 block of Stanton Avenue","Arrest","public intoxication",-93.6481458,42.0202997
"12-003813","03/04/12 0236","03/04/12 0236","03/04/12 0236","100 block of Stanton Avenue","Arrest","public intoxication",-93.6485138,42.0227307
"12-003819","03/04/12 0321","03/04/12 0321","03/04/12 0321","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"12-003878","03/05/12 1006",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-003900","03/05/12 1637",NA,NA,"Helser Hall","Open","harassment",-93.6518379,42.02424
"12-003921","03/05/12 2236",NA,NA,"Lied Recreation Center","Closed","theft",-93.6372142,42.0267276
"12-003952","03/06/12 0908",NA,NA,"Lot 3","Open","vandalism",-93.6539354,42.0264782
"12-004001","03/07/12 0122","03/07/12 0122","03/07/12 0122","Forker Building","Arrest","public intoxication",-93.6403143,42.0268097
"12-004001","03/07/12 0122","03/07/12 0122","03/07/12 0122","Forker Building","Arrest","trespass",-93.6403143,42.0268097
"12-004014","03/07/12 1113",NA,NA,"Lot 62","Open","theft",-93.6431646,42.0217945
"12-004024","03/07/12 1842","03/07/12 1842","03/07/12 1842","Kildee Hall","Arrest","arson",-93.6438587,42.0295129
"12-004039","03/07/12 2229",NA,NA,"Pearson Hall","Open","theft",-93.6498675,42.0260288
"12-004048","03/08/12 0026","03/08/12 0026","03/08/12 0026","Ross Hall","Arrest","trespass",-93.644204,42.0266305
"12-004052","03/08/12 0135","03/08/12 0135","03/08/12 0135","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"12-004061","03/08/12 0944","03/08/12 0944","03/08/12 0944","Ironwood Court and University Avenue","Arrest","driving under suspension",NA,NA
"12-004063","03/08/12 1217",NA,NA,"Union Drive Community Center","Open","theft",-93.6515007,42.0249565
"12-004067","03/08/12 1644","03/08/12 1644","03/08/12 1644","Lot 26","Arrest","driving under suspension",-93.6479903,42.0298873
"12-004070","03/08/12 1838",NA,NA,"Lot 62","Open","theft",-93.6431646,42.0217945
"12-004104","03/09/12 0110","03/09/12 0110","03/09/12 0110","300 block of Welch Avenue","Arrest","operating while intoxicated",-93.6497151,42.0200666
"12-004104","03/09/12 0110","03/09/12 0110","03/09/12 0110","300 block of Welch Avenue","Arrest","driving under revocation",-93.6497151,42.0200666
"12-004104","03/09/12 0110","03/09/12 0110","03/09/12 0110","300 block of Welch Avenue","Arrest","liquor law violation",-93.6497151,42.0200666
"12-004112","03/09/12 0207","03/09/12 0207","03/09/12 0207","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"12-004112","03/09/12 0207","03/09/12 0207","03/09/12 0207","Chamberlain Street and Lynn Avenue","Arrest","intrastate warrant service",-93.6464356,42.0215381
"12-004184","03/10/12 0303","03/10/12 0303","03/10/12 0303","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-004193","03/10/12 2049",NA,NA,"Daley Drive and Stange Road","Open","vandalism",-93.64473,42.0338708
"12-004223","03/11/12 0140","03/11/12 0140","03/11/12 0140","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-004225","03/11/12 0321","03/11/12 0321","03/11/12 0321","200 block of Chamberlain Place","Arrest","operating while intoxicated",-93.6481878,42.0212295
"12-004248","03/12/12 0549",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"12-004251","03/12/12 1339",NA,NA,"Design College","Open","theft",-93.6531506,42.0285641
"12-004321","03/14/12 1930","03/14/12 1930","03/14/12 1930","Woodland Street","Arrest","disorderly conduct",NA,NA
"12-004332","03/14/12 2238","03/14/12 2238","03/14/12 2238","Union Drive and Welch Road","Arrest","intrastate warrant service",-93.649224,42.0239964
"12-004440","03/17/12 2107","03/17/12 2107","03/17/12 2107","Hayward Avenue and Mortensen Parkway","Arrest","driving under suspension",-93.6516786,42.0118612
"12-004451","03/17/12 2205","03/17/12 2205","03/17/12 2205","Sheldon Avenue and West Street","Arrest","public intoxication",-93.6543018,42.0253597
"12-004461","03/18/12 0039","03/18/12 0039","03/18/12 0039","Chamberlain Street and Lynn Avenue","Arrest","public intoxication",-93.6464356,42.0215381
"12-004463","03/18/12 0131","03/18/12 0131","03/18/12 0131","Hayward Avenue and Knapp Street","Arrest","public intoxication",-93.6517339,42.0191154
"12-004465","03/18/12 0137","03/18/12 0137","03/18/12 0137","Arbor Street and South Hyland Avenue","Arrest","operating while intoxicated",-93.6555561,42.0209196
"12-004479","03/18/12 1040",NA,NA,"Lot 62","Open","vandalism",-93.6431646,42.0217945
"12-004508","03/18/12 2159","03/18/12 2159","03/18/12 2159","Linden Hall","Arrest","intrastate warrant service",-93.6403252,42.0231404
"12-004563","03/20/12 0127","03/20/12 0127","03/20/12 0127","200 block of Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-004588","03/20/12 1651",NA,NA,"Maple Hall","Open","theft",-93.6387491,42.023654
"12-004683","03/21/12 2114",NA,NA,"Lot S7","Open","theft",-93.6331516,42.0140523
"12-004722","03/22/12 1146",NA,NA,"Coover Hall","Open","theft",-93.6508836,42.0283592
"12-004730","03/22/12 1551",NA,NA,"Martin Hall","Open","theft",-93.6529424,42.0238665
"12-004768","03/23/12 0010","03/23/12 0010","03/23/12 0010","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"12-004772","03/23/12 0049","03/23/12 0049","03/23/12 0049","Sheldon Avenue and West Street","Arrest","drug violation",-93.6543018,42.0253597
"12-004772","03/23/12 0049","03/23/12 0049","03/23/12 0049","Sheldon Avenue and West Street","Arrest","liquor law violation",-93.6543018,42.0253597
"12-004775","03/23/12 0138","03/23/12 0138","03/23/12 0138","Knapp Street and Lynn Avenue","Arrest","operating while intoxicated",-93.6463784,42.019148
"12-004782","03/23/12 0325",NA,NA,"100 block of Campus Avenue","Open","assault",-93.6570426,42.0227322
"12-004787","03/23/12 0622",NA,NA,"Gilman Hall","Open","vandalism",-93.6486442,42.0294215
"12-004793","03/23/12 0950",NA,NA,"Marston Hall","Open","vandalism",-93.6498445,42.0267965
"12-004804","03/23/12 1633","03/23/12 1633","03/23/12 1633","Arkansas Avenue and Phoenix Street","Arrest","liquor law violation",NA,NA
"12-004821","03/23/12 1950","03/23/12 1950","03/23/12 1950","South 16th Street and University Boulevard","Arrest","driving under revocation",-93.6337562,42.0114627
"12-004834","03/23/12 2141","03/23/12 2141","03/23/12 2141","Maple-Willow-Larch","Arrest","liquor law violation",-93.6382459,42.0237874
"12-004836","03/23/12 2156","03/23/12 2156","03/23/12 2156","Barton Hall","Arrest","liquor law violation",-93.6416296,42.0241903
"12-004839","03/23/12 2215","03/23/12 2215","03/23/12 2215","Gilchrist Street and Lincoln Way","Arrest","driving under suspension",NA,NA
"12-004841","03/23/12 2221","03/23/12 2221","03/23/12 2221","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"12-004842","03/23/12 2241","03/23/12 2241","03/23/12 2241","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"12-004845","03/23/12 2302","03/23/12 2302","03/23/12 2302","Birch-Welch-Roberts","Arrest","liquor law violation",-93.6425636,42.0239302
"12-004846","03/23/12 2309",NA,NA,"Helser Hall","Open","vandalism",-93.6518379,42.02424
"12-004875","03/24/12 0516","03/24/12 0516","03/24/12 0516","Wilson Hall","Arrest","public intoxication",-93.651021,42.0139143
"12-004882","03/24/12 1238",NA,NA,"Southwest Athletic Complex","Open","theft",-93.6571453,42.0163142
"12-004885","03/24/12 1329",NA,NA,"Friley Hall","Arrest","theft",-93.65045,42.0239234
"12-004910","03/24/12 2028","03/24/12 2028","03/24/12 2028","Maple-Willow-Larch","Arrest","liquor law violation",-93.6382459,42.0237874
"12-004911","03/24/12 2043","03/24/12 2043","03/24/12 2043","Birch Hall","Arrest","liquor law violation",-93.6417417,42.0237087
"12-004916","03/24/12 2208","03/24/12 2208","03/24/12 2208","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"12-004923","03/24/12 2229","03/24/12 2229","03/24/12 2229","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"12-004927","03/24/12 2241","03/24/12 2241","03/24/12 2241","Helser Hall","Arrest","liquor law violation",-93.6518379,42.02424
"12-004941","03/25/12 0124","03/25/12 0124","03/25/12 0124","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"12-004943","03/25/12 0133",NA,NA,"Friley Hall","Closed","assault",-93.65045,42.0239234
"12-004948","03/25/12 0153","03/25/12 0153","03/25/12 0153","100 block of Union Drive","Arrest","public intoxication",-93.6491309,42.0251323
"12-004955","03/25/12 0322","03/25/12 0322","03/25/12 0322","Welch Road","Arrest","public intoxication",-93.6498227,42.0234611
"12-004975","03/25/12 1644",NA,NA,"Beardshear Hall","Open","vandalism",-93.6484405,42.0261746
"12-005027","03/26/12 1332",NA,NA,"Memorial Union Ramp","Open","theft",-93.6449075,42.0234906
"12-005088","03/27/12 0151","03/27/12 0151","03/27/12 0151","Donald Street and Stanton Avenue","Arrest","operating while intoxicated",-93.648495,42.01699
"12-005088","03/27/12 0151","03/27/12 0151","03/27/12 0151","Donald Street and Stanton Avenue","Arrest","drug violation",-93.648495,42.01699
"12-005091","03/27/12 0806",NA,NA,"Marston Hall","Open","vandalism",-93.6498445,42.0267965
"12-005095","03/27/12 1435",NA,NA,"Farm House Museum","Open","vandalism",-93.6439451,42.0271105
"12-005106","03/27/12 1906",NA,NA,"University Village","Arrest","assault",-93.6441672,42.0427435
"12-005106","03/27/12 1906",NA,NA,"University Village","Arrest","vandalism",-93.6441672,42.0427435
"12-005194","03/29/12 0127","03/29/12 0127","03/29/12 0127","Gray Avenue and Sunset Drive","Arrest","operating while intoxicated",-93.6411862,42.0212956
"12-005197","03/29/12 0248","03/29/12 0248","03/29/12 0248","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"12-005274","03/30/12 0117","03/30/12 0117","03/30/12 0117","Knapp Storms","Arrest","public intoxication",NA,NA
"12-005297","03/30/12 1046",NA,NA,"Town Engineering","Open","harassment",-93.65265,42.0295468
"12-005303","03/30/12 1402",NA,NA,"Lot 63","Open","vandalism",-93.6367573,42.0239698
"12-005306","03/30/12 1637",NA,NA,"State Gym","Open","fraud",-93.6536049,42.0250759
"12-005325","03/30/12 2116","03/30/12 2116","03/30/12 2116","Ash Avenue and Knapp Street","Arrest","liquor law violation",-93.6443655,42.019142
"12-005350","03/31/12 0056","03/31/12 0056","03/31/12 0056","Knapp Street and Stanton Avenue","Arrest","public intoxication",-93.6485073,42.0191298
"12-005358","03/31/12 0210","03/31/12 0210","03/31/12 0210","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"12-005360","03/31/12 0227","03/31/12 0227","03/31/12 0227","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"12-005377","03/31/12 1529",NA,NA,"Carver Hall","Open","theft",-93.648337,42.0252611
"12-005405","04/01/12 0004","04/01/12 0004","04/01/12 0004","300 block of Stanton Avenue","Arrest","liquor law violation",-93.6481458,42.0202997
"12-005410","04/01/12 0049","04/01/12 0049","04/01/12 0049","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-005414","04/01/12 0102","04/01/12 0102","04/01/12 0102","Welch Avenue and Storm Street","Arrest","public intoxication",NA,NA
"12-005416","04/01/12 0115","04/01/12 0115","04/01/12 0115","Hayward Avenue and Knapp Street","Arrest","public intoxication",-93.6517339,42.0191154
"12-005419","04/01/12 0136","04/01/12 0136","04/01/12 0136","Wallace Hall","Arrest","public intoxication",-93.6499279,42.0142261
"12-005431","04/01/12 0411","04/01/12 0411","04/01/12 0411","Martin Hall","Arrest","public intoxication",-93.6529424,42.0238665
"12-005431","04/01/12 0411","04/01/12 0411","04/01/12 0411","Martin Hall","Arrest","interference",-93.6529424,42.0238665
"12-005443","04/01/12 1341",NA,NA,"Armory","Open","theft",-93.6509474,42.029626
"12-005447","04/01/12 1534",NA,NA,"Design College","Open","theft",-93.6531506,42.0285641
"12-005449","04/01/12 1539",NA,NA,"Veterinary Medicine","Open","harassment",-93.633833,42.006383
"12-005450","04/01/12 1654",NA,NA,"Maple Hall","Open","theft",-93.6387491,42.023654
"12-005456","04/01/12 2014",NA,NA,"East Side Market Place","Open","theft",NA,NA
"12-005482","04/02/12 0157",NA,NA,"Larch Hall","Open","harassment",-93.6382868,42.0232779
"12-005501","04/02/12 1805",NA,NA,"Lot 112B","Unfounded","theft",-93.6435978,42.0324968
"12-005558","04/03/12 2015",NA,NA,"Iowa State Center","Open","theft",-93.6375176,42.0213294
"12-005580","04/04/12 0234",NA,NA,"Wallace Hall","Open","vandalism",-93.6499279,42.0142261
"12-005623","04/04/12 1016",NA,"04/05/12 0523","Lot 91","Arrest","driving under suspension",NA,NA
"12-005592","04/04/12 1103",NA,NA,"Willow Hall","Open","theft",-93.6377325,42.0239136
"12-005609","04/04/12 1851",NA,NA,"Lincoln Way and Sheldon Avenue","Open","theft",-93.6542392,42.0227224
"12-005636","04/05/12 0029","04/05/12 0029","04/05/12 0029","Willow Hall","Arrest","intrastate warrant service",-93.6377325,42.0239136
"12-005660","04/05/12 1210",NA,NA,"Larch Hall","Open","harassment",-93.6382868,42.0232779
"12-005671","04/05/12 1557","04/05/12 1557","04/05/12 1557","Lot 112","Arrest","driving under suspension",-93.6464654,42.0266187
"12-05692","04/05/12 2219","04/05/12 2219","04/05/12 2219","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"12-005712","04/06/12 0052","04/06/12 0052","04/06/12 0052","100 block of South Franklin Avenue","Arrest","public intoxication",-93.6647898,42.0228016
"12-005719","04/06/12 0144","04/06/12 0144","04/06/12 0144","Lake Laverne","Arrest","public intoxication",-93.6479874,42.0237049
"12-005721","04/06/12 0223","04/06/12 0223","04/06/12 0223","Chamberlain Street and Hayward Avenue","Arrest","public intoxication",-93.6517204,42.0214474
"12-005760","04/06/12 2227","04/06/12 2227","04/06/12 2227","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"12-005789","04/07/12 0113","04/07/12 0113","04/07/12 0113","2200 block of Lincoln Way","Arrest","liquor law violation",-93.644527,42.0226921
"12-005799","04/07/12 0158","04/07/12 0158","04/07/12 0158","Lot 59","Arrest","driving while barred",NA,NA
"12-005800","04/07/12 0205","04/07/12 0205","04/07/12 0205","2400 block of Lincoln Way","Arrest","public intoxication",-93.6485946,42.0225662
"12-005802","04/07/12 0210","04/07/12 0210","04/07/12 0210","Lot 1","Arrest","public intoxication",-93.6540123,42.0236158
"12-005807","04/07/12 0306","04/07/12 0306","04/07/12 0306","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"12-005807","04/07/12 0306","04/07/12 0306","04/07/12 0306","Frederiksen Court","Arrest","theft",-93.6440878,42.0340306
"12-005878","04/08/12 1626",NA,NA,"Lot 61","Open","vandalism",-93.6483506,42.0124764
"12-005891","04/08/12 2030","04/08/12 2030","04/08/12 2030","Frederiksen Court","Arrest","driving under suspension",-93.6440878,42.0340306
